Admin2,,,,,,,
Province/State,Azad Jammu and Kashmir,Balochistan,Gilgit-Baltistan,Islamabad,Khyber Pakhtunkhwa,Punjab,Sindh
Country/Region,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan,Pakistan
06-10-2020,444,7031,974,5963,14527,43460,41303
06-11-2020,534,7673,1030,6699,15787,47382,46828
06-12-2020,534,7673,1030,6699,15787,47382,46828
06-13-2020,574,7866,1044,7163,16415,50087,49256
06-14-2020,647,8177,1129,8569,18013,54138,53805
06-15-2020,663,8327,1143,8857,18472,55878,55581
06-16-2020,703,8437,1164,9242,19107,58239,57868
06-17-2020,740,8794,1213,9637,19613,60138,59983
06-18-2020,769,8998,1225,9941,20182,61678,62269
06-19-2020,803,9162,1253,10279,20790,64216,65163
06-20-2020,813,9328,1278,10662,21444,65739,67353
06-21-2020,845,9475,1288,10912,21997,66943,69628
06-22-2020,869,9587,1326,11219,22633,68308,71092
06-23-2020,892,9634,1337,11483,23388,69536,72656
06-24-2020,930,9817,1365,11710,23887,71191,74070
06-25-2020,962,9946,1398,11981,24303,71987,75168
06-26-2020,1003,10116,1417,12206,24943,72880,76318
06-27-2020,1027,10261,1423,12395,25380,74202,78267
06-28-2020,1049,10376,1442,12643,25778,74778,80446
06-29-2020,1065,10426,1470,12775,26115,75501,81985
06-30-2020,1093,10476,1489,12912,26598,76262,84640
07-01-2020,1135,10608,1511,13082,26938,77740,86795
07-02-2020,1160,10666,1524,13195,27170,78956,89225
07-03-2020,1160,10666,1524,13195,27170,78956,89225
07-04-2020,1214,10717,1536,13292,27506,80297,90721
07-05-2020,1342,10814,1561,13494,28116,81963,94528
07-06-2020,1383,10841,1587,13557,28236,82669,96236
07-07-2020,1419,10919,1595,13650,28681,83599,97626
07-08-2020,1459,11052,1605,13731,29052,84587,99362
07-09-2020,1485,11099,1619,13829,29406,85261,100900
07-10-2020,1532,11128,1630,13927,29775,85991,102368
07-11-2020,1564,11157,1658,14023,30078,86556,103836
07-12-2020,1599,11185,1671,14108,30486,87043,105533
07-13-2020,1655,11192,1694,14202,30747,87492,106622
07-14-2020,1688,11239,1708,14315,31001,88045,107773
07-15-2020,1771,11322,1750,14402,31217,88539,108913
07-16-2020,1771,11322,1750,14402,31217,88539,108913
07-17-2020,1840,11405,1796,14504,31669,89465,111238
07-18-2020,1888,11424,1807,14576,31890,89793,112118
07-19-2020,1915,11436,1849,14599,32086,90191,113007
07-20-2020,1922,11441,1868,14625,32243,90444,113553
07-21-2020,1937,11469,1878,14701,32523,90816,114104
07-22-2020,1961,11517,1896,14722,32753,91129,115213
07-23-2020,1989,11523,1918,14766,32898,91423,115883
07-24-2020,2012,11550,1942,14821,33071,91691,116800
07-25-2020,2023,11578,1952,14841,33220,91901,117598
07-26-2020,2023,11578,1952,14841,33220,91901,117598
07-27-2020,2034,11601,1989,14884,33397,92073,118311
07-28-2020,2040,11624,2010,14938,33510,92279,118824
07-29-2020,2055,11654,2042,14963,33724,92452,119398
07-30-2020,2065,11708,2090,14987,33845,92655,120052
07-31-2020,2073,11732,2105,15014,33958,92873,120550
08-01-2020,2073,11732,2105,15014,33958,92873,120550
08-02-2020,2086,11762,2157,15052,34160,93173,121309
08-03-2020,2097,11777,2198,15095,34253,93336,121705
08-04-2020,2097,11777,2198,15095,34253,93336,121705
08-05-2020,2105,11780,2218,15122,34324,93571,122016
08-06-2020,2116,11793,2234,15141,34359,93847,122373
08-07-2020,2124,11821,2287,15182,34432,94040,122759
08-08-2020,2129,11835,2301,15214,34539,94223,123246
08-09-2020,2134,11884,2321,15241,34635,94360,123546
08-10-2020,2141,11906,2334,15261,34692,94477,123849
08-11-2020,2150,11921,2371,15281,34755,94586,124127
08-12-2020,2164,12044,2402,15323,34947,94865,124929
08-13-2020,2164,12044,2402,15323,34947,94865,124929
08-14-2020,2167,12062,2426,15342,35021,94993,125289
08-15-2020,2179,12144,2452,15346,35091,95203,125632
08-16-2020,2184,12295,2502,15390,35215,95447,126182
08-17-2020,2184,12295,2502,15390,35215,95447,126182
08-18-2020,2199,12321,2538,15401,35337,95611,126425
08-19-2020,2212,12370,2565,15412,35401,95742,126743
08-20-2020,2219,12403,2583,15425,35468,95800,127060
08-21-2020,2223,12424,2604,15453,35545,95958,127381
08-22-2020,2241,12473,2638,15472,35602,96057,127691
08-23-2020,2254,12527,2682,15515,35766,96233,128284
08-24-2020,2254,12527,2682,15515,35766,96233,128284
08-25-2020,2257,12560,2720,15531,35796,96391,128456
08-26-2020,2265,12664,2745,15546,35831,96466,128676
08-27-2020,2272,12721,2773,15562,35893,96540,128877
08-28-2020,2277,12742,2816,15578,35923,96636,129081
08-29-2020,2290,12804,2832,15597,35971,96699,129179
08-30-2020,2294,12842,2863,15611,36017,96741,129268
08-31-2020,2298,12869,2896,15625,36044,96769,129348
09-01-2020,2299,12879,2903,15649,36118,96832,129469
09-02-2020,2305,12935,2935,15689,36340,96983,129827
09-03-2020,2306,13045,2948,15714,36414,97044,130041
09-04-2020,2313,13157,2960,15726,36498,97118,130253
09-05-2020,2313,13157,2960,15726,36498,97118,130253
09-06-2020,2331,13292,3008,15750,36625,97226,130671
09-07-2020,2333,13321,3041,15762,36663,97306,130807
09-08-2020,2340,13402,3068,15780,36711,97389,130969
09-09-2020,2356,13402,3137,15804,36755,97461,131115
09-10-2020,2366,13282,3131,15832,36823,97533,131404
09-11-2020,2389,13401,3164,15862,36862,97602,131675
09-12-2020,2400,13483,3196,15901,36942,97679,131880
09-13-2020,2421,13595,3227,15941,36992,97760,132084
09-14-2020,2426,13621,3269,15962,37079,97817,132250
09-15-2020,2441,13690,3297,15984,37140,97946,132591
09-16-2020,2451,13798,3336,16005,37185,98041,132818
09-17-2020,2472,13991,3381,16033,37242,98142,133125
09-18-2020,2491,14138,3412,16086,37270,98272,133362
09-19-2020,2517,14269,3450,16124,37317,98368,133626
09-20-2020,2533,14394,3483,16162,37357,98428,133947
09-21-2020,2550,14499,3513,16207,37387,98487,134243
09-22-2020,2566,14607,3542,16246,37418,98602,134437
09-23-2020,2591,14765,3572,16288,37470,98686,134845
09-24-2020,2610,14838,3608,16324,37525,98864,135246
09-25-2020,2630,14932,3635,16367,37588,98941,135488
09-26-2020,2649,15013,3662,16440,37617,99128,135766
09-27-2020,2661,15092,3681,16470,37701,99219,136017
09-28-2020,2663,15177,3730,16532,37727,99292,136395
09-29-2020,2698,15257,3778,16581,37776,99378,136795
09-30-2020,2731,15281,3787,16611,37811,99479,137106
10-01-2020,2754,15302,3808,16650,37845,99605,137467
10-02-2020,2776,15323,3816,16713,37908,99665,137783
10-03-2020,2816,15371,3828,16766,37973,99812,138050
10-04-2020,2816,15371,3828,16766,37973,99812,138050
10-05-2020,2874,15420,3857,16845,38105,100033,138593
10-06-2020,2912,15439,3884,16936,38141,100148,138891
10-07-2020,2937,15460,3886,17009,38175,100272,139195
10-08-2020,2980,15480,3893,17122,38219,100330,139571
10-09-2020,2991,15498,3900,17210,38273,100484,139910
10-10-2020,3045,15520,3924,17296,38329,100687,140131
10-11-2020,3118,15525,3937,17331,38348,100764,140294
10-12-2020,3131,15541,3955,17428,38367,100892,140534
10-13-2020,3198,15577,3965,17526,38427,101014,140756
10-14-2020,3258,15599,3982,17681,38464,101237,140997
10-15-2020,3322,15621,4016,17781,38521,101367,141249
10-16-2020,3398,15644,4033,17913,38565,101425,141474
10-17-2020,3437,15669,4047,17996,38598,101559,141713
10-18-2020,3498,15688,4059,18069,38645,101652,141841
10-19-2020,3498,15688,4059,18187,38708,101760,142134
10-20-2020,3564,15717,4091,18309,38779,101936,142348
10-21-2020,3639,15738,4107,18438,38810,102107,142641
10-22-2020,3688,15767,4127,18578,38886,102253,142917
10-23-2020,3748,15791,4148,18764,38923,102467,143222
10-24-2020,3788,15801,4167,18921,39015,102677,143526
10-25-2020,3846,15810,4180,19012,39043,102875,143836
10-26-2020,3849,15839,4191,19181,39119,103082,144114
10-27-2020,3889,15859,4200,19300,39189,103314,144449
10-28-2020,3938,15876,4211,19454,39277,103587,144765
10-29-2020,4046,15887,4229,19594,39361,103831,145238
10-30-2020,4082,15896,4248,19818,39458,104016,145475
10-31-2020,4133,15920,4261,19970,39564,104271,145851
11-01-2020,4237,15954,4279,20089,39649,104554,146331
11-02-2020,4330,15977,4293,20243,39749,104894,146774
11-03-2020,4415,16000,4306,20471,39889,105197,147295
11-04-2020,4491,16026,4320,20694,40022,105535,147787
11-05-2020,4572,16033,4332,20967,40148,105856,148343
11-06-2020,4652,16041,4343,21302,40285,106208,148922
11-07-2020,4703,16055,4358,21557,40397,106577,149542
11-08-2020,4758,16106,4366,21861,40657,106922,150169
11-09-2020,4830,16152,4378,22110,40843,107329,150834
11-10-2020,4911,16195,4394,22432,41069,107831,151352
11-11-2020,5041,16226,4409,22765,41258,108221,152072
11-12-2020,5139,16274,4416,23122,41472,108822,153051
11-13-2020,5261,16328,4434,23533,41723,109309,153873
11-14-2020,5349,16393,4447,23994,41990,109993,154738
11-15-2020,5455,16407,4452,24218,42370,110450,155680
11-16-2020,5538,16449,4461,24444,42615,111047,156528
11-17-2020,5640,16529,4467,24871,42815,111626,157432
11-18-2020,5690,16582,4482,25278,43052,112284,158559
11-19-2020,5806,16642,4494,25719,43359,112893,159752
11-20-2020,5911,16699,4506,26177,43730,113457,161028
11-21-2020,6000,16744,4526,26569,44097,114010,162227
11-22-2020,6123,16810,4542,27018,44599,114508,163329
11-23-2020,6203,16846,4558,27555,44932,115138,164651
11-24-2020,6316,16891,4573,27979,45314,115786,166033
11-25-2020,6403,16942,4583,28555,45828,116506,167381
11-26-2020,6501,17008,4598,28980,46281,117160,168783
11-27-2020,6556,17046,4619,29427,46604,117898,170206
11-28-2020,6682,17101,4637,29782,46877,118511,171595
11-29-2020,6855,17158,4649,30123,47190,119035,173014
11-30-2020,6933,17187,4658,30406,47370,119578,174350
12-01-2020,6982,17215,4667,30748,47701,120356,175642
12-02-2020,7067,17268,4683,31165,47919,121083,177625
12-03-2020,7151,17333,4692,31639,48264,121753,179240
12-04-2020,7219,17392,4708,31992,48683,122293,180904
12-05-2020,7278,17440,4719,32414,49220,122955,182473
12-06-2020,7356,17466,4732,32816,49676,123762,184486
12-07-2020,7390,17501,4746,33061,50078,124191,186212
12-08-2020,7427,17540,4761,33420,50506,124804,187684
12-09-2020,7517,17604,4765,33695,50762,125250,189687
12-10-2020,7578,17650,4770,34014,51172,125897,191246
12-11-2020,7620,17696,4775,34300,51404,126526,192735
12-12-2020,7663,17737,4783,34579,52092,127212,194359
12-13-2020,7719,17745,4791,34840,52449,127541,195702
12-14-2020,7750,17771,4793,35045,52787,128138,196962
12-15-2020,7771,17796,4799,35203,53253,128673,198482
12-16-2020,7833,17838,4804,35441,53609,129291,199706
12-17-2020,7893,17868,4810,35700,54021,130122,201080
12-18-2020,7937,17880,4814,35905,54448,130706,202983
12-19-2020,7961,17909,4822,36117,54948,131428,204103
12-20-2020,8002,17926,4827,36257,55183,131933,204840
12-21-2020,8015,17950,4831,36416,55450,132526,205484
12-22-2020,8040,17980,4832,36483,55811,133179,206489
12-23-2020,8065,18005,4838,36721,56160,133874,207407
12-24-2020,8103,18028,4844,36844,56544,134345,208514
12-25-2020,8148,18061,4847,36981,56875,135141,209429
12-26-2020,8172,18075,4850,37117,57215,135665,210241
12-27-2020,8215,18082,4850,37272,57467,136147,211276
12-28-2020,8235,18099,4853,37390,57746,136669,212093
12-29-2020,8241,18118,4855,37556,57982,137295,213193
12-30-2020,8256,18148,4856,37702,58379,137949,214425
12-31-2020,8277,18168,4857,37888,58701,138608,215679
01-01-2021,8303,18181,4862,38020,59023,139341,216632
01-02-2021,8325,18218,4866,38146,59255,140188,217636
01-03-2021,8357,18247,4867,38263,59484,140714,218597
01-04-2021,8383,18254,4870,38395,59729,141393,219452
01-05-2021,8396,18280,4873,38531,59955,142058,220501
01-06-2021,8416,18300,4874,38687,60229,142835,221734
01-07-2021,8430,18314,4878,38842,60536,143511,222999
01-08-2021,8451,18351,4879,38970,60751,144111,224004
01-09-2021,8478,18373,4879,39120,61148,144909,225509
01-10-2021,8489,18412,4880,39242,61424,145508,226338
01-11-2021,8501,18429,4882,39340,61648,146016,227885
01-12-2021,8521,18467,4882,39462,62018,146525,228949
01-13-2021,8540,18488,4882,39624,62377,147292,230718
01-14-2021,8567,18515,4882,39749,62719,147953,231953
01-15-2021,8583,18537,4882,39888,62996,148488,233396
01-16-2021,8606,18569,4882,40019,63339,149222,234654
01-17-2021,8631,18612,4884,40111,63615,149782,235576
01-18-2021,8654,18622,4887,40177,63825,150316,236530
01-19-2021,8672,18640,4892,40304,64078,150889,237308
01-20-2021,8706,18670,4894,40430,64373,151603,238470
01-21-2021,8753,18696,4899,40548,64651,152158,239186
01-22-2021,8770,18715,4899,40629,64945,152925,239935
01-23-2021,8795,18736,4901,40713,65287,153410,240570
01-24-2021,8825,18750,4902,40815,65532,154017,241200
01-25-2021,8855,18754,4902,40892,65740,154717,242054
01-26-2021,8877,18765,4903,40972,65953,155214,242793
01-27-2021,8931,18788,4906,41076,66198,155805,243683
01-28-2021,8953,18798,4909,41176,66451,156404,244340
01-29-2021,8972,18809,4908,41255,66679,156928,245663
01-30-2021,8988,18815,4908,41359,66953,157353,246437
01-31-2021,9019,18823,4909,41418,67214,157796,247249
02-01-2021,9050,18830,4909,41493,67419,158220,247727
02-02-2021,9073,18836,4910,41561,67589,158793,248270
02-03-2021,9100,18840,4912,41655,67803,159311,248919
02-04-2021,9144,18844,4913,41734,68004,159705,249498
02-05-2021,9160,18849,4915,41819,68180,160162,250043
02-06-2021,9199,18859,4916,41934,68338,160580,250648
02-07-2021,9219,18869,4916,41994,68531,160935,251047
02-08-2021,9238,18877,4918,42080,68625,161347,251434
02-09-2021,9291,18891,4920,42188,68786,161757,251758
02-10-2021,9334,18898,4923,42279,68972,162391,252296
02-11-2021,9359,18916,4929,42401,69164,162875,252719
02-12-2021,9408,18924,4937,42513,69386,163367,253090
02-13-2021,9448,18929,4940,42590,69778,163833,253511
02-14-2021,9487,18942,4940,42688,69990,164268,253762
02-15-2021,9487,18942,4940,42688,69990,164268,253762
02-16-2021,9562,18954,4943,42921,70123,165200,254286
02-17-2021,9629,18958,4945,43029,70306,165716,254678
02-18-2021,9673,18967,4947,43145,70493,166242,255039
02-19-2021,9718,18972,4951,43282,70716,166777,255430
02-20-2021,9777,18979,4951,43402,70886,167345,255834
02-21-2021,9828,18988,4951,43485,71043,167819,256220
02-22-2021,9878,18993,4951,43623,71146,168348,256445
02-23-2021,9955,19004,4954,43753,71282,168891,256741
