Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Cherkasy Oblast,Chernihiv Oblast,Chernivtsi Oblast,Crimea Republic*,Dnipropetrovsk Oblast,Donetsk Oblast,Ivano-Frankivsk Oblast,Kharkiv Oblast,Kherson Oblast,Khmelnytskyi Oblast,Kiev,Kiev Oblast,Kirovohrad Oblast,Luhansk Oblast,Lviv Oblast,Mykolaiv Oblast,Odessa Oblast,Poltava Oblast,Rivne Oblast,Sevastopol*,Sumy Oblast,Ternopil Oblast,Vinnytsia Oblast,Volyn Oblast,Zakarpattia Oblast,Zaporizhia Oblast,Zhytomyr Oblast
Country/Region,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine
06-01-2020,406,177,3377,385,942,163,1420,1083,178,454,3043,1600,514,47,1700,294,896,270,1770,165,170,1176,1005,932,1206,447,742
06-02-2020,411,188,3410,387,943,164,1442,1105,178,458,3071,1623,516,47,1734,294,896,271,1823,168,173,1180,1029,942,1216,450,776
06-03-2020,416,203,3442,392,950,166,1465,1131,179,469,3133,1652,523,49,1830,295,913,272,1873,170,174,1200,1050,959,1236,463,780
06-04-2020,429,238,3481,399,957,174,1491,1166,179,497,3210,1673,526,51,1915,295,933,272,1905,171,177,1220,1077,986,1257,469,833
06-05-2020,432,250,3519,405,960,195,1507,1196,179,501,3292,1711,538,51,1988,307,970,272,1962,173,188,1233,1093,1008,1280,477,855
06-06-2020,448,257,3585,413,965,203,1533,1222,179,509,3375,1748,546,52,2053,307,986,273,2014,174,192,1255,1116,1037,1301,488,870
06-07-2020,460,279,3639,424,971,231,1562,1251,179,518,3418,1784,553,54,2121,309,996,274,2046,176,193,1275,1136,1052,1322,495,881
06-08-2020,469,299,3698,438,971,231,1582,1287,179,518,3490,1812,559,54,2162,309,1002,274,2071,177,193,1294,1150,1079,1386,496,897
06-09-2020,490,304,3729,446,971,235,1602,1305,179,518,3523,1836,562,54,2211,309,1010,274,2094,177,198,1305,1175,1113,1425,499,935
06-10-2020,501,320,3757,457,973,246,1622,1338,179,520,3580,1865,562,54,2289,309,1028,276,2122,177,198,1313,1192,1214,1448,502,973
06-11-2020,506,341,3793,458,981,269,1649,1374,179,523,3671,1919,563,54,2414,311,1045,276,2175,178,203,1349,1236,1266,1471,510,992
06-12-2020,517,366,3831,483,983,279,1669,1426,179,529,3766,1931,568,54,2526,316,1065,277,2231,179,204,1372,1317,1313,1506,515,1013
06-13-2020,536,385,3869,490,990,290,1695,1482,179,544,3838,1961,577,56,2658,320,1081,278,2297,181,208,1403,1369,1354,1583,521,1032
06-14-2020,543,410,3916,512,998,292,1728,1521,180,556,3904,1995,582,56,2797,321,1099,278,2341,185,215,1427,1393,1398,1632,527,1045
06-15-2020,552,424,3959,539,998,334,1766,1542,183,559,3957,2024,586,57,2933,321,1117,278,2369,187,227,1467,1423,1438,1680,529,1087
06-16-2020,562,427,4013,546,1004,338,1809,1595,183,560,3985,2049,590,60,3072,321,1133,279,2473,187,228,1483,1455,1499,1726,531,1101
06-17-2020,564,440,4082,561,1012,338,1849,1652,183,577,4026,2078,592,66,3227,323,1158,281,2499,191,230,1510,1500,1554,1808,538,1147
06-18-2020,568,448,4135,575,1021,349,1893,1707,184,587,4084,2119,604,68,3398,323,1188,287,2572,195,236,1542,1563,1610,1882,541,1154
06-19-2020,585,459,4211,575,1021,350,1940,1744,185,608,4176,2142,604,71,3540,338,1200,289,2693,196,246,1605,1596,1673,1960,547,1201
06-20-2020,592,467,4268,590,1036,355,1981,1779,185,612,4252,2174,612,72,3679,349,1232,290,2776,200,252,1643,1627,1743,2069,551,1229
06-21-2020,603,475,4324,595,1042,362,2015,1805,186,622,4325,2208,620,72,3780,358,1266,291,2872,206,257,1688,1647,1782,2149,554,1257
06-22-2020,603,480,4357,608,1042,362,2056,1811,188,622,4368,2236,627,72,3980,366,1304,293,2963,207,258,1728,1660,1852,2188,555,1270
06-23-2020,605,485,4419,613,1049,368,2091,1844,188,622,4429,2285,631,73,4220,366,1333,296,3038,214,263,1744,1690,1894,2291,555,1295
06-24-2020,614,494,4478,623,1060,376,2124,1891,188,627,4528,2332,634,75,4423,368,1370,300,3164,215,272,1786,1723,1955,2369,559,1304
06-25-2020,616,506,4531,631,1069,399,2171,1947,188,645,4613,2373,636,75,4627,377,1465,301,3248,215,277,1815,1753,2024,2454,561,1337
06-26-2020,627,514,4582,638,1081,412,2217,1993,190,724,4726,2419,640,76,4836,384,1529,304,3364,220,284,1857,1788,2096,2547,561,1366
06-27-2020,635,519,4631,644,1087,415,2253,2046,191,777,4866,2469,642,76,5004,392,1567,309,3475,223,287,1876,1811,2161,2640,565,1371
06-28-2020,642,526,4686,646,1087,479,2300,2082,191,791,4935,2506,646,80,5177,436,1601,310,3568,228,295,1893,1833,2228,2726,568,1396
06-29-2020,642,535,4745,681,1087,481,2350,2098,191,798,4980,2546,646,80,5292,442,1632,312,3638,229,296,1913,1846,2312,2792,570,1404
06-30-2020,642,536,4801,685,1087,481,2395,2134,191,803,5037,2585,646,80,5435,444,1698,314,3712,235,297,1919,1864,2368,2889,572,1404
07-01-2020,645,538,4850,691,1090,484,2438,2169,193,805,5138,2610,647,80,5578,447,1712,319,3784,235,297,1930,1876,2427,2961,572,1408
07-02-2020,645,547,4894,698,1095,562,2489,2207,194,808,5242,2655,650,83,5730,447,1736,320,3877,236,302,1958,1895,2508,3046,576,1421
07-03-2020,653,554,4935,706,1103,599,2544,2255,195,822,5347,2702,653,84,5883,450,1792,322,3950,236,304,1990,1915,2571,3126,579,1435
07-04-2020,657,560,4972,712,1110,599,2598,2311,196,828,5465,2747,657,84,6059,455,1835,322,4041,239,308,2025,1936,2663,3214,588,1447
07-05-2020,661,572,5002,723,1115,680,2655,2348,196,839,5543,2774,658,84,6197,458,1865,324,4108,245,317,2069,1951,2705,3321,597,1461
07-06-2020,670,576,5018,761,1115,681,2700,2371,196,842,5602,2789,659,84,6301,461,1883,324,4190,249,321,2101,1967,2752,3375,597,1468
07-07-2020,678,576,5032,761,1116,686,2744,2416,196,842,5665,2809,663,85,6445,461,1919,325,4228,254,321,2108,1979,2788,3458,598,1469
07-08-2020,695,578,5051,789,1120,713,2797,2466,201,863,5779,2853,664,87,6562,463,1984,326,4304,254,323,2142,2002,2825,3533,599,1484
07-09-2020,707,585,5074,804,1130,749,2857,2521,201,865,5872,2895,669,90,6681,465,2052,327,4380,257,328,2153,2021,2875,3622,605,1500
07-10-2020,725,592,5096,815,1137,751,2915,2577,203,881,5990,2940,670,90,6763,467,2108,330,4454,258,332,2174,2060,2932,3734,610,1512
07-11-2020,738,594,5117,831,1140,758,2971,2621,204,888,6115,2986,670,93,6882,477,2141,331,4520,267,337,2217,2081,2987,3842,612,1521
07-12-2020,748,607,5140,855,1144,759,3029,2649,204,908,6182,3026,673,93,7003,481,2174,331,4598,271,340,2231,2097,3042,3909,621,1532
07-13-2020,754,608,5161,871,1144,759,3071,2677,204,908,6238,3068,674,93,7107,482,2208,334,4697,281,341,2260,2122,3071,3988,622,1542
07-14-2020,755,612,5184,878,1146,765,3127,2723,204,909,6350,3090,674,95,7254,487,2258,334,4740,282,341,2276,2148,3080,4055,622,1542
07-15-2020,771,624,5208,889,1155,767,3178,2787,205,922,6497,3128,674,97,7425,494,2314,337,4782,283,346,2292,2194,3117,4112,631,1550
07-16-2020,783,628,5232,900,1163,776,3242,2845,206,930,6613,3144,675,98,7622,498,2375,343,4852,285,348,2337,2221,3147,4166,642,1569
07-17-2020,800,632,5262,917,1174,781,3309,2909,207,942,6689,3184,677,100,7754,504,2435,347,4940,285,352,2358,2253,3188,4229,658,1580
07-18-2020,818,632,5289,931,1183,791,3385,2971,209,963,6797,3229,677,105,7891,510,2492,348,5015,291,355,2394,2271,3219,4318,665,1584
07-19-2020,833,642,5311,943,1207,792,3464,3014,213,980,6884,3271,681,106,8000,513,2532,351,5082,292,370,2430,2299,3251,4354,669,1593
07-20-2020,845,642,5332,969,1209,794,3536,3033,213,980,6961,3308,682,106,8115,522,2573,353,5144,305,371,2456,2317,3281,4440,678,1602
07-21-2020,847,649,5363,983,1224,797,3611,3082,216,991,7034,3332,686,110,8229,524,2638,356,5183,305,371,2466,2330,3318,4518,682,1609
07-22-2020,853,654,5404,994,1260,813,3689,3139,217,994,7166,3359,688,110,8353,527,2660,360,5232,306,383,2508,2364,3359,4578,691,1634
07-23-2020,870,667,5443,1012,1275,818,3765,3203,218,1008,7278,3391,689,116,8462,530,2691,371,5303,306,393,2548,2416,3401,4641,700,1654
07-24-2020,888,679,5485,1038,1302,830,3852,3277,218,1021,7396,3421,689,118,8588,536,2749,378,5399,312,397,2604,2462,3446,4706,712,1670
07-25-2020,897,690,5548,1056,1317,842,3937,3342,219,1037,7525,3461,690,119,8702,539,2846,388,5542,332,411,2672,2512,3503,4774,725,1691
07-26-2020,897,711,5592,1077,1329,850,4025,3381,219,1059,7620,3503,693,120,8832,546,2907,394,5623,335,430,2725,2549,3560,4841,734,1709
07-27-2020,902,720,5634,1104,1330,850,4121,3431,220,1059,7690,3548,695,120,8952,559,2960,394,5701,336,445,2773,2589,3616,4874,750,1723
07-28-2020,906,726,5692,1116,1334,852,4224,3478,221,1069,7800,3590,697,121,9099,562,3031,401,5784,339,454,2822,2627,3648,4940,753,1744
07-29-2020,910,745,5751,1139,1364,861,4342,3556,224,1086,7932,3629,697,122,9248,563,3104,414,5837,342,467,2852,2660,3694,5008,767,1764
07-30-2020,919,789,5812,1163,1394,865,4446,3626,224,1109,8131,3672,702,122,9379,578,3150,431,5942,343,484,2922,2698,3735,5078,779,1807
07-31-2020,924,823,5875,1176,1402,881,4557,3711,227,1138,8241,3716,703,126,9526,590,3214,440,6024,344,485,2976,2736,3783,5146,790,1850
08-01-2020,942,843,5964,1204,1413,889,4680,3786,227,1163,8342,3787,704,127,9671,602,3315,446,6111,349,509,3035,2766,3828,5210,800,1896
08-02-2020,949,883,6061,1241,1421,898,4795,3862,230,1180,8452,3823,710,128,9783,621,3414,459,6195,352,529,3086,2790,3888,5267,823,1921
08-03-2020,954,900,6143,1269,1438,898,4914,3950,230,1189,8554,3845,711,128,9921,642,3482,459,6270,354,541,3113,2815,3949,5318,846,1948
08-04-2020,955,909,6229,1305,1459,903,5041,4093,230,1200,8662,3877,711,130,10067,648,3545,466,6355,356,560,3121,2848,4008,5384,851,1967
08-05-2020,959,920,6298,1323,1474,926,5168,4239,236,1232,8812,3942,711,135,10223,658,3638,472,6442,356,570,3149,2880,4064,5462,871,2009
08-06-2020,969,937,6383,1347,1492,941,5295,4381,242,1257,8992,3980,713,135,10420,666,3748,477,6538,360,594,3177,2898,4108,5539,890,2036
08-07-2020,975,965,6477,1386,1508,945,5426,4527,255,1286,9178,4058,714,146,10572,682,3904,489,6638,371,636,3212,2932,4162,5615,895,2064
08-08-2020,996,991,6565,1410,1525,965,5552,4661,259,1323,9378,4128,718,152,10726,696,4069,491,6747,374,653,3257,2955,4226,5697,919,2101
08-09-2020,1022,1014,6669,1437,1547,975,5676,4784,267,1346,9498,4176,721,153,10851,705,4165,494,6840,381,668,3289,2974,4282,5765,937,2131
08-10-2020,1036,1024,6777,1469,1571,976,5797,4901,269,1368,9564,4197,724,155,10981,716,4230,497,6923,386,699,3324,2985,4327,5809,953,2154
08-11-2020,1039,1038,6867,1517,1571,982,5911,5030,271,1376,9687,4239,725,157,11142,729,4364,503,7018,391,702,3375,3002,4375,5875,959,2178
08-12-2020,1049,1080,6980,1557,1602,1011,6039,5169,276,1413,9869,4307,728,160,11308,744,4458,514,7114,399,716,3413,3043,4423,5946,971,2215
08-13-2020,1067,1107,7110,1595,1630,1027,6177,5378,286,1468,10002,4377,733,170,11474,755,4572,516,7206,401,754,3489,3086,4471,6009,1010,2266
08-14-2020,1092,1154,7264,1637,1658,1049,6320,5583,290,1514,10160,4429,739,171,11658,770,4732,533,7326,408,783,3538,3129,4529,6080,1038,2333
08-15-2020,1114,1174,7434,1664,1699,1073,6468,5837,294,1539,10392,4495,739,178,11824,797,4871,544,7433,412,815,3635,3175,4590,6170,1052,2377
08-16-2020,1148,1206,7617,1715,1725,1088,6626,6065,299,1581,10538,4530,742,178,11951,808,4964,548,7538,419,854,3732,3213,4644,6246,1085,2430
08-17-2020,1165,1233,7782,1760,1750,1094,6790,6156,301,1618,10642,4554,743,184,12079,819,5062,557,7716,427,891,3817,3234,4707,6329,1118,2479
08-18-2020,1167,1250,7954,1784,1772,1100,6959,6360,304,1628,10730,4620,746,185,12260,832,5158,565,7828,433,966,3902,3272,4792,6435,1154,2497
08-19-2020,1175,1278,8108,1820,1816,1122,7122,6607,312,1678,10945,4685,748,194,12448,857,5281,582,7953,435,1023,4001,3323,4878,6552,1179,2536
08-20-2020,1200,1314,8297,1833,1873,1156,7290,6849,321,1768,11172,4727,749,204,12631,893,5408,594,8091,440,1078,4116,3405,4929,6662,1213,2597
08-21-2020,1219,1366,8505,1855,1894,1183,7462,7033,329,1828,11328,4805,751,213,12793,912,5578,614,8238,450,1124,4301,3478,4989,6771,1234,2695
08-22-2020,1248,1423,8713,1910,1932,1215,7631,7324,332,1904,11507,4881,756,232,12965,938,5788,636,8383,456,1145,4507,3553,5052,6885,1287,2734
08-23-2020,1286,1468,8926,1957,1966,1234,7805,7493,334,1946,11814,4952,764,243,13111,981,5909,642,8460,464,1165,4626,3592,5102,6987,1331,2821
08-24-2020,1297,1520,9167,2009,2005,1237,7975,7634,336,2010,12023,5025,768,244,13253,997,6054,663,8559,468,1187,4765,3624,5147,7026,1377,2864
08-25-2020,1300,1552,9371,2064,2050,1238,8154,7807,337,2047,12153,5115,769,244,13389,1004,6166,677,8644,470,1246,4923,3649,5187,7063,1407,2923
08-26-2020,1305,1570,9541,2097,2055,1256,8321,7984,346,2062,12248,5211,771,247,13560,1023,6352,684,8737,471,1269,5104,3677,5221,7143,1439,2959
08-27-2020,1318,1618,9700,2131,2095,1278,8485,8202,363,2102,12468,5305,780,264,13763,1040,6537,695,8818,473,1302,5245,3736,5268,7225,1454,2998
08-28-2020,1390,1676,9855,2187,2162,1318,8661,8444,374,2194,12719,5397,790,274,13978,1077,6751,705,8921,488,1361,5478,3800,5320,7302,1487,3063
08-29-2020,1482,1745,9997,2271,2236,1369,8843,8691,386,2297,12984,5489,795,295,14168,1118,6921,738,9019,502,1398,5705,3872,5370,7385,1520,3155
08-30-2020,1538,1777,10145,2347,2306,1416,9014,8889,392,2402,13093,5580,810,312,14356,1169,7094,770,9098,509,1456,5865,3948,5417,7456,1558,3213
08-31-2020,1573,1894,10303,2399,2349,1418,9179,9076,396,2481,13370,5669,814,315,14510,1252,7283,789,9182,518,1470,6014,3993,5471,7516,1596,3302
09-01-2020,1594,1941,10420,2453,2398,1448,9348,9338,400,2519,13546,5755,816,320,14703,1284,7494,808,9269,523,1532,6194,4044,5523,7600,1627,3382
09-02-2020,1642,1990,10487,2511,2454,1505,9522,9640,424,2630,13878,5842,826,346,14907,1320,7697,832,9396,524,1571,6395,4109,5589,7697,1657,3442
09-03-2020,1670,2050,10624,2542,2518,1549,9685,9941,435,2740,14158,5931,833,373,15116,1372,7813,855,9476,530,1629,6637,4194,5662,7788,1708,3471
09-04-2020,1756,2150,10786,2582,2570,1576,9845,10312,444,2848,14477,6017,841,393,15312,1446,8038,886,9535,536,1680,6841,4269,5723,7888,1768,3550
09-05-2020,1849,2230,10958,2625,2625,1591,10011,10692,464,2979,14792,6105,846,415,15507,1504,8260,916,9634,554,1769,7067,4324,5791,7988,1848,3622
09-06-2020,1894,2286,11109,2706,2697,1627,10187,10833,496,3100,15032,6192,854,431,15695,1581,8380,945,9660,571,1858,7225,4375,5828,8049,1882,3678
09-07-2020,1950,2372,11272,2778,2767,1630,10348,10972,500,3195,15276,6278,858,434,15881,1665,8525,973,9762,578,1963,7390,4406,5883,8091,1931,3746
09-08-2020,2046,2450,11431,2845,2843,1675,10508,11202,518,3253,15511,6370,867,448,16073,1690,8721,997,9860,590,2070,7580,4450,5943,8180,1981,3812
09-09-2020,2121,2515,11581,2891,2923,1762,10659,11493,538,3355,15821,6459,870,480,16269,1714,8827,1018,9943,590,2143,7824,4503,6015,8277,2041,3879
09-10-2020,2177,2545,11715,2943,3012,1852,10802,11832,558,3497,16119,6554,874,503,16452,1766,8874,1069,10073,591,2187,8075,4606,6092,8359,2081,3938
09-11-2020,2294,2574,11847,3010,3093,1942,10953,12112,576,3695,16523,6648,885,532,16626,1851,9157,1130,10217,607,2229,8377,4690,6161,8453,2136,4055
09-12-2020,2384,2654,11988,3080,3176,2026,11083,12404,596,3850,16951,6750,892,562,16774,1929,9382,1161,10369,619,2323,8657,4756,6224,8532,2242,4194
09-13-2020,2495,2714,12117,3149,3262,2095,11215,12584,628,3968,17261,6849,904,586,16914,1953,9482,1195,10469,638,2401,8882,4808,6289,8625,2347,4292
09-14-2020,2579,2788,12252,3226,3342,2101,11357,12853,644,4008,17429,6961,909,600,17057,2051,9687,1223,10555,656,2502,9234,4844,6353,8675,2403,4390
09-15-2020,2688,2846,12394,3301,3430,2154,11510,13160,661,4058,17714,7079,929,620,17243,2114,9993,1253,10635,675,2553,9624,4887,6428,8756,2503,4470
09-16-2020,2739,2922,12493,3341,3539,2180,11677,13432,702,4133,18070,7207,934,653,17430,2171,10277,1307,10707,693,2640,10004,4976,6504,8829,2591,4543
09-17-2020,2820,3034,12640,3416,3653,2272,11856,13915,737,4198,18449,7342,951,689,17664,2252,10602,1363,10797,713,2724,10394,5039,6593,8931,2673,4656
09-18-2020,2891,3133,12793,3494,3765,2313,12031,14264,766,4339,18740,7476,967,706,17869,2320,10924,1390,10917,737,2807,10705,5114,6689,9031,2748,4774
09-19-2020,2983,3188,12917,3573,3878,2371,12212,14464,790,4481,19140,7611,973,735,18129,2374,11205,1461,11015,763,2916,11016,5200,6783,9110,2829,4931
09-20-2020,3035,3263,13042,3650,3982,2430,12382,14888,813,4631,19483,7744,985,754,18317,2469,11422,1499,11124,791,3023,11247,5268,6856,9154,2879,4988
09-21-2020,3096,3341,13165,3729,4118,2480,12538,15133,818,4823,19758,7880,993,759,18518,2551,11610,1534,11242,818,3117,11439,5322,6936,9189,2934,5059
09-22-2020,3145,3411,13304,3808,4218,2505,12675,15505,837,4937,20028,8020,1005,767,18793,2572,11843,1575,11353,845,3184,11732,5377,7031,9265,3034,5121
09-23-2020,3238,3537,13448,3889,4394,2634,12811,15908,868,5049,20335,8148,1024,814,19045,2643,12130,1630,11459,865,3280,12069,5455,7132,9343,3149,5191
09-24-2020,3355,3647,13562,3972,4692,2767,12952,16193,905,5185,20665,8286,1039,841,19250,2717,12309,1677,11621,888,3352,12334,5556,7235,9416,3288,5262
09-25-2020,3459,3770,13736,4053,4917,2851,13080,16490,954,5361,21045,8430,1052,894,19465,2782,12470,1752,11774,907,3474,12579,5653,7362,9490,3428,5403
09-26-2020,3570,3875,13902,4137,5118,2964,13212,16870,1000,5531,21492,8571,1069,938,19636,2875,12734,1844,11928,925,3549,12863,5784,7500,9580,3568,5531
09-27-2020,3694,3960,14009,4219,5285,3016,13335,17364,1049,5622,21815,8714,1074,974,19784,2980,12876,1910,12032,946,3672,12986,5900,7632,9632,3663,5656
09-28-2020,3759,3996,14113,4305,5351,3046,13445,17703,1062,5747,22143,8854,1077,979,19916,3011,13079,1972,12145,969,3813,13139,5974,7775,9654,3773,5779
09-29-2020,3881,4099,14280,4387,5551,3132,13577,18129,1084,5896,22559,8996,1090,1000,20085,3074,13350,2107,12302,990,4008,13303,6062,7911,9735,3895,5826
09-30-2020,4022,4127,14446,4474,5822,3477,13700,18678,1134,6068,22778,9139,1108,1049,20350,3163,13529,2231,12411,1013,4223,13514,6194,8059,9819,3995,5923
10-01-2020,4165,4254,14605,4564,6088,3557,13837,19128,1168,6188,23155,9279,1127,1091,20590,3270,13789,2345,12554,1033,4435,13767,6308,8194,9918,4128,6088
10-02-2020,4295,4409,14787,4657,6422,3650,13968,19588,1250,6432,23602,9428,1141,1140,20826,3369,14069,2512,12770,1058,4677,13996,6452,8325,10004,4284,6265
10-03-2020,4430,4518,14966,4755,6719,3864,14093,20104,1340,6647,24043,9591,1158,1207,21032,3490,14379,2727,12956,1084,4908,14167,6554,8455,10105,4401,6468
10-04-2020,4480,4595,15123,4855,6931,4187,14232,20518,1427,6801,24450,9752,1179,1288,21194,3650,14539,2812,13107,1107,5171,14295,6716,8591,10168,4507,6749
10-05-2020,4550,4677,15286,4958,7137,4413,14345,20964,1496,6968,24736,9918,1184,1294,21294,3819,14729,2965,13248,1135,5453,14421,6822,8734,10219,4630,6934
10-06-2020,4687,4812,15444,5063,7372,4561,14451,21451,1544,7263,25091,10099,1194,1333,21494,3894,15021,3270,13374,1164,5676,14610,6930,8880,10317,4746,7070
10-07-2020,4917,4907,15589,5170,7688,4824,14562,22136,1591,7473,25474,10291,1215,1394,21696,4025,15337,3497,13532,1191,5885,14737,7074,9037,10373,4862,7221
10-08-2020,5153,5066,15757,5288,7994,5118,14693,22712,1636,7732,25896,10490,1234,1480,21923,4154,15704,3685,13798,1221,6197,14979,7197,9199,10473,5007,7457
10-09-2020,5349,5212,15939,5413,8301,5372,14835,23342,1714,8062,26463,10689,1262,1613,22172,4293,16107,3921,13981,1253,6404,15284,7331,9373,10629,5172,7718
10-10-2020,5479,5425,16137,5553,8580,5599,15000,23852,1806,8464,26995,10892,1288,1712,22386,4394,16445,4206,14259,1286,6633,15590,7466,9527,10761,5346,8024
10-11-2020,5598,5518,16319,5710,8781,5649,15197,24445,1892,8792,27497,11096,1304,1826,22588,4546,16605,4377,14493,1321,6862,15798,7569,9645,10850,5461,8326
10-12-2020,5668,5621,16488,5862,8967,5699,15379,25186,1985,9011,27693,11309,1325,1852,22788,4708,16770,4621,14696,1355,7280,15992,7637,9791,10935,5589,8464
10-13-2020,5849,5812,16649,6010,9272,5961,15580,25625,2024,9230,28090,11525,1355,1917,23129,4867,17047,4906,14868,1385,7485,16250,7726,9955,11042,5762,8661
10-14-2020,6047,6038,16828,6168,9614,6247,15765,26262,2112,9491,28512,11751,1396,2015,23474,5052,17349,5093,15026,1417,7712,16478,7845,10140,11169,5900,8861
10-15-2020,6157,6179,17004,6331,9834,6491,15955,26913,2195,9684,28957,11978,1440,2125,23806,5207,17511,5226,15186,1452,7983,16700,7941,10320,11305,6012,9130
10-16-2020,6387,6379,17203,6502,10257,6658,16163,27457,2264,10098,29412,12207,1468,2229,24171,5336,18013,5469,15398,1494,8252,16916,8070,10515,11461,6162,9286
10-17-2020,6619,6582,17450,6673,10721,6776,16377,27929,2380,10480,30010,12439,1512,2334,24539,5567,18519,5738,15646,1542,8524,17160,8233,10682,11626,6259,9539
10-18-2020,6762,6686,17659,6840,10933,7007,16580,28518,2472,10818,30463,12684,1564,2422,24844,5687,18729,5877,15882,1589,8850,17361,8356,10830,11736,6365,9787
10-19-2020,6892,6779,17866,7009,11108,7133,16766,29113,2570,11035,30848,12924,1591,2467,25103,5865,19079,6051,16034,1640,9104,17503,8418,10986,11825,6483,10095
10-20-2020,7095,6980,18081,7170,11393,7389,16987,29559,2629,11239,31310,13166,1642,2576,25392,6053,19343,6300,16184,1690,9321,17738,8523,11164,11956,6616,10471
10-21-2020,7314,7164,18314,7373,11705,7629,17214,30272,2739,11561,31869,13419,1697,2686,25702,6256,19957,6880,16428,1743,9509,17970,8644,11367,12112,6784,10634
10-22-2020,7541,7367,18562,7585,12068,7896,17447,30899,2844,11942,32500,13688,1786,2841,26021,6428,20557,7216,16691,1798,9730,18283,8782,11574,12285,7093,10838
10-23-2020,7704,7582,18811,7790,12380,8160,17705,31592,2951,12413,33135,13958,1858,2985,26399,6602,21128,7532,16985,1856,9888,18613,8923,11792,12541,7495,11264
10-24-2020,7921,7786,19116,7994,12685,8410,17984,32112,3061,12863,33695,14247,1955,3083,26868,6790,21491,7694,17257,1913,10112,18849,9081,12009,12801,7792,11748
10-25-2020,8034,7900,19405,8249,12916,8508,18292,32772,3141,13300,34054,14544,2028,3169,27273,6935,21831,7876,17469,1976,10403,19050,9244,12222,12972,7972,12188
10-26-2020,8147,7971,19728,8387,13144,8701,18590,33250,3236,13482,34362,14845,2114,3233,27608,7069,22179,8056,17730,2037,10605,19261,9401,12403,13144,8132,12533
10-27-2020,8301,8083,20117,8533,13418,8819,18915,33806,3344,13845,34887,15156,2157,3321,28086,7194,22640,8350,18003,2099,10810,19522,9506,12635,13345,8463,12878
10-28-2020,8539,8292,20509,8784,13915,9024,19247,34441,3454,14228,35450,15465,2212,3416,28484,7317,23207,8639,18299,2164,10974,19818,9697,12871,13571,8852,13154
10-29-2020,8735,8449,20906,9009,14301,9177,19596,35016,3616,14706,36027,15780,2308,3482,28889,7450,23623,8930,18518,2238,11238,20111,9899,13089,13842,9211,13518
10-30-2020,8952,8631,21273,9225,14655,9643,19981,35675,3800,15227,36768,16119,2398,3575,29314,7574,24116,9220,18857,2318,11508,20411,10115,13326,14158,9567,13866
10-31-2020,9157,8763,21658,9452,15071,10392,20392,36297,3960,15724,37549,16464,2514,3635,29828,7782,24623,9563,19158,2397,11750,20669,10342,13554,14470,9909,14257
11-01-2020,9305,8865,22067,9655,15266,10937,20793,37180,4153,16148,38238,16816,2610,3713,30236,8144,24994,9739,19373,2478,11924,20808,10575,13784,14695,10112,14965
11-02-2020,9422,9052,22485,9816,15411,11235,21169,37997,4270,16422,38745,17175,2656,3760,30700,8495,25325,9852,19573,2557,12071,20963,10789,13983,14911,10370,15363
11-03-2020,9670,9213,22881,9955,15729,11731,21596,38709,4424,16928,39534,17535,2677,3881,31134,8736,25785,10190,19998,2635,12409,21186,11096,14234,15187,10797,15833
11-04-2020,9898,9367,23296,10157,16169,12367,22047,39559,4622,17439,40390,17918,2730,3988,31639,9027,26332,10617,20300,2718,12776,21332,11363,14544,15470,11227,16200
11-05-2020,10085,9502,23708,10364,16600,12873,22521,40330,4852,17989,41373,18329,2813,4104,32069,9306,26838,11079,20671,2799,13196,21499,11644,14889,15849,11750,16598
11-06-2020,10292,9787,24079,10494,17014,13128,23032,41131,5027,18438,42375,18763,2891,4214,32425,9605,27392,11337,21026,2883,13635,21708,11923,15313,16268,12196,17189
11-07-2020,10461,9947,24559,10700,17446,13546,23561,42139,5249,19017,43229,19274,3018,4345,32982,9949,27894,11699,21403,2964,14103,21907,12216,15795,16670,12734,17791
11-08-2020,10618,10054,25016,10868,17748,13907,24066,43213,5441,19493,44172,19820,3092,4450,33283,10240,28265,11944,21770,3046,14486,22040,12420,16105,16932,13422,18334
11-09-2020,10723,10164,25411,11016,17965,14190,24494,43930,5558,19839,44920,20410,3142,4539,33754,10559,28728,12204,22140,3119,14863,22216,12566,16436,17192,14105,18970
11-10-2020,10919,10335,25835,11157,18324,14578,25054,44466,5833,20328,45667,21038,3204,4643,34304,10787,29336,12723,22622,3190,15297,22389,12765,16821,17620,14693,19616
11-11-2020,11063,10564,26301,11364,18690,15066,25643,44948,6075,20826,46632,21731,3280,4738,34988,11092,30041,13143,23035,3251,15662,22549,12970,17236,18056,15285,20194
11-12-2020,11323,10804,26699,11584,19169,15478,26252,45469,6272,21392,47563,22431,3422,4822,35535,11373,30704,13767,23585,3306,16101,22798,13153,17610,18470,16084,20589
