Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-13-2020,11673,11020,27140,11798,19909,16025,26824,46137,6485,21954,48646,23103,3501,4940,36000,11646,31332,14327,24045,3358,16781,23012,13367,18004,18832,16811,21138
11-14-2020,12315,11298,27511,12005,20535,16632,27417,46886,6752,22450,49699,23801,3572,5080,36561,11944,32090,14800,24579,3412,17437,23330,13627,18433,19214,17616,21597
11-15-2020,12996,11419,27917,12206,21222,16983,27986,47599,6967,22879,50620,24493,3651,5147,36894,12340,32782,14966,24969,3470,17859,23555,13844,18676,19384,18484,22225
11-16-2020,13478,11557,28336,12367,22069,17201,28440,48179,7126,23136,51499,25141,3710,5169,37466,12633,33415,15262,25210,3525,18324,23757,13948,18936,19559,19291,22847
11-17-2020,14233,12120,28692,12522,22877,17713,28972,48586,7357,23547,52642,25787,3753,5215,37970,12998,34176,15884,25596,3579,18903,23938,14103,19297,19826,20025,23447
11-18-2020,15033,12456,29126,12733,23900,18257,29542,49067,7624,23952,53855,26561,3818,5286,38577,13394,34806,16418,25904,3636,19514,24242,14306,19648,20146,20733,23988
11-19-2020,15759,12656,29612,12947,25028,18790,30091,49618,7946,24485,55203,27347,3931,5385,39229,13769,35440,16935,26442,3695,20124,24552,14532,20150,20463,21481,24542
11-20-2020,16437,13159,30143,13150,26202,19223,30684,50252,8155,25290,56594,28427,4052,5474,39916,14181,36053,17403,27054,3751,20872,24843,14857,20651,20827,22225,25111
11-21-2020,17149,13955,30636,13375,27544,19685,31305,50784,8359,25820,57807,29380,4142,5617,40416,14607,36727,17942,27539,3810,21833,25259,15164,21131,21165,23035,25664
11-22-2020,17748,14444,31034,13604,28561,20026,31859,51398,8549,26227,59006,30342,4258,5666,40879,14957,37365,18243,27912,3867,22612,25566,15314,21456,21368,23800,26154
11-23-2020,18292,15061,31369,13828,29654,20262,32296,51637,8704,26430,60218,31212,4358,5679,41279,15320,37901,18557,28194,3925,23167,25813,15476,21864,21538,24442,26966
11-24-2020,19038,15405,31710,14012,30606,20498,32826,51992,8869,26624,61640,32301,4455,5719,42050,15745,38766,19143,28461,3980,23896,26051,15658,22221,21903,25242,27157
11-25-2020,19826,15932,32067,14237,31861,20868,33409,52538,9141,27114,62620,33262,4557,5793,42874,16229,39742,19679,28860,4037,24811,26329,15984,22516,22150,26328,27368
11-26-2020,20668,16485,32492,14468,33115,21344,34045,53433,9345,27703,64019,34241,4706,5925,43611,16731,40535,20204,29320,4098,25662,26752,16370,22906,22425,27226,27926
11-27-2020,21402,17113,33018,14686,34888,21786,34696,54028,9633,28350,65539,35235,4824,6061,44509,17167,41501,20701,29875,4156,26590,27050,16710,23273,22748,28229,28481
11-28-2020,22053,17753,33291,14915,36487,22210,35374,54517,9845,28917,67278,36214,4941,6185,45052,17710,42851,21490,30430,4218,27603,27425,17051,23656,22974,29296,29098
11-29-2020,22529,18113,33512,15145,37651,22602,35930,55221,10009,29419,69018,36996,5085,6239,45636,18173,44131,21779,30807,4281,28185,27662,17272,23905,23065,30150,29590
11-30-2020,22924,18375,33732,15372,38789,22807,36434,55341,10149,29577,70478,37687,5286,6274,46078,18535,44949,22055,30956,4346,28831,27849,17405,24135,23193,30875,29911
12-01-2020,23590,18717,33942,15586,39659,23157,37017,55702,10371,29751,72277,38528,5382,6350,46891,18985,45838,22763,31283,4408,29627,28095,17569,24483,23438,31608,30100
12-02-2020,24046,19218,34150,15819,40148,23752,37546,56361,10659,30228,74012,39503,5506,6467,47477,19448,46985,23291,31798,4477,30354,28375,17715,24791,23646,32555,30233
12-03-2020,24776,19722,34432,16063,40966,24175,38080,57267,11087,30943,75376,40427,5701,6610,48144,19894,47920,23926,32223,4549,31184,28673,17988,25121,23880,33615,30630
12-04-2020,25492,20327,34710,16314,42224,24595,38588,58030,11398,31412,76750,41415,5888,6726,48819,20358,49131,24532,32702,4623,32080,29007,18271,25465,24067,34721,31183
12-05-2020,26232,20917,34924,16575,43282,25113,39058,58622,11731,31856,78291,42410,6071,6910,49380,20734,50146,24937,33192,4694,32684,29366,18476,25793,24330,35722,31539
12-06-2020,26809,21263,35152,16838,44080,25547,39373,59285,11915,32286,79809,43219,6254,7027,49831,21144,51148,25228,33508,4769,33181,29594,18587,26019,24541,36539,31967
12-07-2020,27167,21442,35378,17109,45040,25792,39438,59393,12159,32429,81335,43854,6360,7088,50175,21429,51810,25655,33714,4842,33658,29788,18714,26211,24663,36937,32318
12-08-2020,27913,21599,35622,17383,45752,26235,39541,59739,12493,32539,82810,44554,6418,7141,50787,21798,52853,26571,34088,4913,33904,29977,18824,26475,24886,37885,32354
12-09-2020,28728,22167,35826,17661,46056,27044,39730,60273,12826,32960,84538,45497,6524,7275,51375,22127,54123,27222,34578,4987,34226,30203,18988,26832,25029,38698,32498
12-10-2020,29449,22616,36044,17950,46891,27678,40007,60992,13039,33426,86437,46211,6744,7436,51915,22621,54840,27772,35034,5063,34611,30462,19206,27194,25344,39758,32987
12-11-2020,30133,23190,36286,18256,47650,28391,40282,61424,13401,33958,88317,46998,6921,7615,52578,22980,55714,28435,35452,5136,34996,30738,19481,27537,25693,40653,33405
12-12-2020,30784,23754,36496,18589,48365,29031,40484,61985,13723,34417,90013,47783,7059,7705,53299,23479,57071,28811,35900,5211,35327,30964,19680,27852,25883,41460,33714
12-13-2020,31209,24125,36695,18940,49074,29398,40668,62324,13972,34800,91138,48523,7166,7889,53662,23864,57699,29121,36117,5289,35702,31165,19801,28019,26016,41995,34073
12-14-2020,31607,24411,36889,19289,49535,29660,40768,62428,14207,34840,91743,49044,7225,7929,53844,24099,58283,29450,36262,5366,35968,31283,19866,28246,26153,42435,34491
12-15-2020,32272,24786,37080,19634,49961,30062,40875,62708,14346,34919,93302,49335,7273,7987,54233,24404,59113,30025,36599,5445,36098,31374,19977,28527,26281,43034,34511
12-16-2020,32803,25330,37266,19988,50316,30466,41082,63178,14643,35157,95160,50040,7375,8166,54833,24749,59974,30466,36974,5526,36251,31581,20093,28923,26432,43835,34611
12-17-2020,33254,25917,37467,20339,50894,30896,41356,63732,14858,35632,96672,50666,7515,8359,55291,25287,61038,30783,37417,5602,36599,31874,20319,29390,26685,44693,35157
12-18-2020,33837,26409,37695,20695,51401,31449,41644,64237,15151,36027,98330,51588,7621,8533,55860,25826,61963,31097,37840,5682,37157,32089,20578,29817,26855,45715,35662
12-19-2020,34451,26864,37949,21049,52068,31929,41798,64792,15449,36360,99694,52415,7707,8640,56442,26260,63124,31433,38315,5765,37612,32235,20781,30197,27003,46544,36061
12-20-2020,34731,27132,38152,21406,52557,32255,41938,65312,15653,36755,100450,53007,7785,8759,56763,26631,63938,31577,38536,5846,37994,32392,20956,30457,27098,47219,36401
12-21-2020,34945,27236,38363,21756,53155,32513,42026,65414,15814,36814,101123,53463,7817,8900,56953,27017,64589,31961,38656,5929,38170,32498,21035,30773,27195,47789,36774
12-22-2020,35413,27358,38555,22110,54147,32760,42090,65652,15973,36840,102282,54022,7861,8994,57401,27479,65503,32506,38920,6011,38321,32579,21145,31138,27303,48454,36810
12-23-2020,35938,27723,38721,22463,54625,33102,42300,66243,16162,37142,103663,54831,7949,9181,57906,27970,66295,32945,39251,6094,38501,32738,21259,31490,27391,49341,36975
12-24-2020,36418,28275,38914,22818,55174,33738,42482,66788,16408,37600,105040,55497,8090,9443,58372,28351,66971,33509,39634,6175,38923,32972,21490,31917,27543,50115,37468
12-25-2020,36947,28730,39143,23156,55680,34225,42611,67417,16679,38004,106078,56374,8149,9725,58875,28805,67934,33997,39979,6260,39490,33175,21698,32149,27650,50805,37848
12-26-2020,37321,28943,39293,23498,56356,34586,42725,67655,16917,38333,106486,56942,8205,9906,59551,29117,68447,34341,40195,6343,39848,33328,21858,32300,27754,51250,38219
12-27-2020,37617,29146,39422,23848,56893,34929,42828,67868,17067,38378,107204,57331,8225,9982,59798,29531,68962,34600,40295,6428,40047,33452,21960,32429,27828,51703,38494
12-28-2020,37856,29212,39515,24191,57196,35188,42894,67991,17193,38408,108055,57614,8234,10013,60005,29878,69134,34843,40332,6509,40129,33540,22008,32537,27879,52175,38545
12-29-2020,38302,29458,39662,24523,57632,35562,42949,68395,17327,38471,109008,57912,8248,10054,60560,30300,69863,35487,40459,6591,40170,33622,22078,32626,27974,52689,38554
12-30-2020,38696,29633,39815,24854,58094,35905,43072,68807,17497,38833,110139,58535,8345,10218,60923,30500,70592,35788,40672,6678,40305,33789,22242,32735,28065,53428,38720
12-31-2020,39011,29897,40017,25187,58561,36391,43190,69377,17752,39187,111471,59204,8448,10508,61268,30900,71125,36079,40990,6763,40642,34023,22500,33016,28200,54088,39202
01-01-2021,39351,30234,40225,25527,58991,36909,43341,70090,17906,39692,112356,59831,8522,10830,61696,31314,71669,36598,41275,6849,40989,34194,22735,33207,28313,54607,39604
01-02-2021,39481,30353,40357,25807,59293,37198,43489,70212,18044,39932,112649,60238,8544,10923,62130,31705,71889,36733,41503,6932,41350,34275,22801,33312,28407,54717,39982
01-03-2021,39725,30505,40503,26027,59697,37398,43588,70280,18159,39946,113019,60541,8566,11008,62563,32159,72315,36930,41578,7017,41497,34334,22867,33405,28485,55018,40007
01-04-2021,40025,30550,40637,26274,59931,37560,43692,70343,18234,39972,113523,60842,8573,11020,62915,32473,72600,37199,41632,7106,41536,34406,22921,33488,28535,55546,40098
01-05-2021,40401,30637,40764,26477,60251,37829,43753,70656,18318,40012,114369,61108,8598,11053,63286,32560,73282,37575,41769,7194,41595,34459,22997,33574,28600,55964,40175
01-06-2021,40746,30672,40903,26702,60476,38088,43873,71213,18435,40328,115300,61704,8663,11240,63610,32680,73950,37884,42012,7284,41710,34620,23155,33709,28676,56586,40263
01-07-2021,40979,31085,41064,26934,60890,38660,44010,71812,18582,40739,116031,62184,8745,11571,63898,33091,74644,38273,42338,7375,42215,34818,23405,33851,28787,57095,40726
01-08-2021,41125,31375,41216,27164,61266,39044,44116,72003,18774,41002,116469,62555,8753,11684,64229,33509,74918,38388,42484,7467,42450,34919,23512,33958,28883,57453,41084
01-09-2021,41478,31400,41363,27368,61737,39233,44249,72226,18818,41049,116813,62930,8793,11833,64491,33925,75217,38548,42564,7560,42610,34989,23573,34066,28938,57909,41263
01-10-2021,41780,31460,41514,27581,61977,39419,44323,72570,18959,41234,117217,63335,8878,11975,64817,34252,75663,38723,42723,7658,42759,35139,23642,34190,28987,58116,41374
01-11-2021,42009,31539,41667,27783,62220,39572,44415,72666,19118,41275,117588,63700,8890,12115,64977,34545,75975,38940,42811,7753,42919,35242,23739,34293,29031,58574,41494
01-12-2021,42315,31546,41851,27967,62487,39732,44481,72941,19191,41293,118486,63984,8966,12162,65289,34597,76290,39460,42943,7846,43071,35325,23860,34392,29165,59037,41566
01-13-2021,42584,31629,42016,28180,62592,39921,44615,73462,19332,41641,119392,64264,9083,12390,65566,34769,76803,39816,43178,7939,43230,35452,24071,34535,29265,59566,41667
01-14-2021,42891,31901,42212,28545,62909,40509,44756,73840,19449,41870,120186,64674,9166,12604,66048,35229,77160,40161,43458,8034,43495,35661,24285,34756,29384,60120,42040
01-15-2021,43172,32176,42439,28870,63442,40952,44929,74150,19570,42016,121082,65262,9244,12783,66573,35718,77752,40448,43700,8130,43839,35852,24494,34883,29484,60749,42254
01-16-2021,43495,32310,42648,29198,64028,41492,45097,74435,19633,42226,121903,65736,9336,12938,67058,36127,78077,40798,43943,8224,44076,35997,24722,35087,29631,61445,42454
01-17-2021,43802,32508,42843,29509,64337,41726,45250,74750,19723,42394,122696,66098,9371,13039,67373,36455,78407,41097,44088,8321,44300,36104,24898,35265,29772,61777,42609
01-18-2021,43922,32544,43004,29762,64557,41817,45360,74796,19801,42395,122997,66338,9376,13042,67495,36778,78557,41189,44149,8416,44384,36195,25000,35394,29863,62043,42720
01-19-2021,44130,32547,43176,29954,64758,41991,45487,75033,19827,42434,123634,66488,9405,13106,67692,36893,79010,41386,44207,8516,44445,36262,25073,35464,29957,62492,42758
01-20-2021,44330,32627,43374,30205,64915,42199,45636,75368,19875,42599,124240,66714,9444,13182,67887,37007,79233,41544,44318,8611,44548,36382,25251,35567,30033,62915,42850
01-21-2021,44492,32842,43583,30449,65210,42479,45813,75670,19976,42801,124835,66949,9485,13306,68224,37177,79456,41788,44569,8710,44809,36532,25437,35721,30160,63273,43034
01-22-2021,44687,32981,43800,30683,65624,42745,46039,75970,20057,42935,125342,67262,9513,13373,68594,37452,79743,41980,44729,8807,44932,36645,25599,35856,30302,63623,43186
01-23-2021,44848,33036,43963,30921,65966,42938,46287,76295,20154,43040,125878,67520,9563,13415,68945,37667,79965,42179,44936,8905,45021,36778,25777,35975,30462,63962,43327
01-24-2021,44926,33193,44149,31147,66202,43048,46579,76413,20258,43243,126118,67762,9606,13494,69265,37866,80054,42320,45032,9006,45139,36897,25899,36048,30650,64160,43491
01-25-2021,44994,33235,44309,31339,66338,43174,46817,76464,20348,43245,126264,67864,9609,13535,69403,37989,80220,42404,45081,9105,45240,36992,25966,36114,30709,64401,43613
01-26-2021,45116,33240,44501,31496,66446,43220,47072,76671,20385,43260,126639,67942,9626,13591,69570,38019,80431,42504,45162,9207,45277,37087,26019,36207,30812,64677,43633
01-27-2021,45242,33270,44670,31677,66634,43363,47239,76909,20449,43429,127076,68218,9674,13640,69791,38193,80616,42620,45326,9303,45362,37183,26177,36283,30898,64881,43740
01-28-2021,45345,33469,44955,31861,66930,43564,47501,77222,20551,43671,127472,68381,9719,13745,70245,38501,80787,42771,45498,9401,45537,37396,26432,36442,31145,65130,44003
01-29-2021,45476,33621,45213,32034,67189,43757,47857,77470,20621,43818,127833,68707,9746,13785,70685,38708,81047,42989,45707,9500,45660,37575,26714,36601,31282,65362,44170
01-30-2021,45631,33738,45399,32212,67524,43927,48269,77750,20673,43941,128174,69032,9782,13893,71041,38792,81221,43093,45823,9603,45737,37699,26955,36747,31527,65582,44328
01-31-2021,45690,33836,45517,32387,67713,44103,48606,77942,20727,43948,128389,69225,9806,13918,71186,38938,81391,43141,45901,9704,45858,37809,27078,36818,31744,65638,44533
02-01-2021,45730,33873,45641,32543,67789,44165,48903,77978,20747,43951,128549,69325,9809,13938,71332,39090,81462,43197,45928,9805,45919,37894,27157,36877,31871,65725,44635
02-02-2021,45887,33880,45800,32681,67893,44220,49181,78136,20766,43964,128834,69445,9821,13976,71446,39117,81593,43295,45982,9904,45939,37957,27218,36976,31962,65942,44649
02-03-2021,45985,33933,45965,32832,68015,44322,49479,78366,20789,43964,129164,69609,9861,14037,71628,39182,81770,43487,46083,10005,46013,38077,27410,37070,32091,66153,44711
02-04-2021,46167,34067,46142,32980,68238,44481,49833,78665,20844,44393,129506,69798,9886,14114,71936,39279,81933,43647,46256,10108,46146,38299,27645,37182,32390,66406,44993
02-05-2021,46311,34168,46412,33132,68525,44627,50266,78855,20891,44624,129827,70070,9911,14153,72342,39439,82090,43820,46419,10200,46227,38473,27916,37309,32599,66740,45155
02-06-2021,46422,34251,46670,33287,68831,44752,50764,79080,20958,44756,130039,70365,9954,14207,72628,39521,82266,43931,46530,10293,46324,38593,28163,37408,32820,66967,45279
02-07-2021,46442,34336,46855,33436,69029,44940,51218,79244,21008,44853,130236,70541,9960,14240,72830,39639,82478,43968,46603,10384,46458,38710,28347,37456,32989,67053,45416
02-08-2021,46495,34382,46998,33561,69185,44968,51616,79279,21027,44877,130324,70638,9964,14254,72949,39754,82539,44000,46648,10474,46512,38784,28470,37501,33122,67112,45592
02-09-2021,46645,34389,47192,33681,69256,45027,52141,79403,21079,44908,130567,70728,9984,14303,73046,39811,82629,44072,46734,10565,46538,38835,28517,37559,33398,67276,45609
02-10-2021,46753,34419,47383,33828,69376,45125,52551,79591,21129,45044,130864,70878,10027,14339,73163,39848,82744,44204,46837,10654,46586,38940,28788,37670,33636,67490,45670
02-11-2021,46882,34500,47674,33977,69682,45281,53033,79823,21171,45279,131199,71037,10064,14382,73482,39931,82899,44330,46976,10740,46688,39093,29180,37795,34004,67672,46037
02-12-2021,47004,34598,47917,34118,69979,45428,53625,80012,21219,45424,131547,71283,10076,14434,73855,40081,83042,44421,47106,10821,46791,39261,29487,37912,34318,67825,46222
02-13-2021,47168,34699,48301,34257,70152,45568,54293,80301,21242,45551,131867,71548,10110,14489,74184,40160,83225,44558,47220,10903,46921,39396,29852,38024,34803,67961,46456
02-14-2021,47248,34770,48573,34395,70364,45694,54776,80394,21279,45672,131949,71732,10121,14511,74348,40281,83296,44592,47253,10982,47008,39522,29977,38102,35010,67995,46676
02-15-2021,47314,34793,48798,34523,70470,45722,55233,80453,21310,45682,132160,71903,10124,14520,74471,40358,83371,44613,47268,11062,47055,39601,30119,38147,35123,68041,46826
02-16-2021,47413,34821,49141,34648,70555,45782,55854,80584,21316,45732,132468,72039,10144,14546,74586,40413,83498,44762,47356,11140,47062,39668,30329,38242,35327,68136,46844
02-17-2021,47457,34855,49527,34772,70692,45880,56500,80827,21331,45930,132834,72224,10196,14597,74769,40460,83684,44839,47495,11215,47129,39790,30680,38359,35602,68285,46962
02-18-2021,47597,34942,49963,34898,70897,46051,57299,81116,21375,46132,133347,72455,10227,14631,75069,40579,83885,44995,47662,11293,47323,40005,31194,38522,36102,68373,47400
02-19-2021,47752,35120,50421,35015,71294,46183,58052,81298,21409,46329,133891,72820,10290,14674,75491,40761,84123,45128,47796,11367,47427,40222,31775,38702,36499,68555,47660
02-20-2021,47879,35230,50943,35124,71584,46351,58790,81578,21444,46539,134306,73145,10332,14719,75911,40924,84267,45266,47938,11436,47570,40425,32329,38868,36913,68687,48029
02-21-2021,47933,35307,51263,35230,71807,46443,59408,81775,21486,46710,134506,73388,10347,14739,76154,41071,84400,45315,48029,11504,47704,40587,32811,38964,37194,68721,48394
02-22-2021,47971,35334,51522,35316,71933,46455,59923,81825,21510,46716,134675,73554,10352,14751,76433,41194,84524,45390,48065,11567,47764,40716,33139,39039,37427,68771,48679
02-23-2021,48111,35340,51990,35395,72059,46513,60639,82013,21518,46834,135129,73750,10371,14798,76630,41286,84683,45503,48172,11632,47806,40823,33382,39167,37651,68930,48746
02-24-2021,48185,35381,52514,35467,72286,46639,61239,82374,21546,47069,135676,74025,10429,14849,76917,41490,84898,45595,48317,11700,47942,40997,33983,39307,38040,69086,48910
02-25-2021,48345,35542,53075,35534,72602,46857,61950,82806,21598,47354,136328,74343,10492,14896,77349,41684,85166,45805,48504,11764,48161,41329,34622,39500,38694,69218,49621
02-26-2021,48472,35672,53713,35600,73023,46993,62807,83137,21630,47616,137076,74891,10535,14927,77823,41834,85485,45916,48637,11829,48321,41634,35360,39719,39209,69338,50076
02-27-2021,48588,35829,54383,35663,73346,47160,63699,83539,21673,47888,137656,75338,10598,14960,78519,42053,85748,46067,48779,11891,48441,41881,36054,39901,39830,69504,50582
02-28-2021,48639,35889,54794,35728,73690,47324,64433,83815,21709,48125,137864,75689,10628,14977,78918,42202,85892,46125,48899,11951,48566,42099,36612,39995,40253,69602,51110
03-01-2021,48706,35910,55129,35790,73855,47378,64959,83884,21729,48157,138020,75897,10631,14987,79233,42392,86099,46222,48957,12010,48686,42277,37210,40060,40495,69685,51576
03-02-2021,48799,35962,55633,35857,74061,47485,65608,84203,21747,48262,138483,76128,10657,15019,79582,42545,86418,46353,49065,12067,48723,42423,37663,40200,40933,69848,51670
03-03-2021,48929,36021,56128,35922,74295,47698,66248,84597,21787,48557,139138,76555,10742,15066,79985,42742,86727,46501,49282,12121,48855,42766,38240,40401,41412,70067,51966
03-04-2021,49170,36188,56754,35989,74679,47978,67024,85039,21823,48914,140006,76978,10835,15119,80575,42939,87210,46754,49484,12176,49152,43223,39067,40659,42091,70247,52854
03-05-2021,49374,36325,57315,36057,75176,48312,67761,85605,21877,49332,140916,77668,10904,15169,81221,43148,87582,46926,49682,12226,49390,43617,39883,40936,42839,70410,53549
03-06-2021,49517,36513,57837,36122,75664,48505,68437,86127,21939,49708,141598,78263,10951,15204,81752,43485,87957,47038,49880,12274,49584,43974,40597,41131,43504,70598,54298
03-07-2021,49611,36622,58278,36188,76026,48722,68980,86489,21974,50069,142030,78629,10997,15222,82353,43669,88313,47158,49969,12325,49711,44230,41184,41260,44007,70680,55045
03-08-2021,49697,36662,58725,36249,76238,48814,69488,86673,22008,50235,142316,78980,11001,15232,82860,43889,88611,47252,50031,12372,49850,44466,41762,41343,44314,70738,55615
03-09-2021,49725,36699,59134,36307,76389,48837,69921,86869,22010,50243,142517,79142,11006,15246,83211,44040,88674,47259,50084,12417,49919,44563,42222,41405,44509,70751,55686
03-10-2021,49876,36729,59667,36367,76615,48955,70423,87139,22016,50395,143161,79462,11037,15320,83734,44269,89260,47412,50257,12460,49969,44711,42797,41530,44908,70969,55827
03-11-2021,50130,36795,60254,36432,76954,49231,70956,87697,22060,50902,144014,79972,11105,15387,84334,44412,89848,47770,50524,12498,50154,45066,43456,41701,45371,71218,56211
03-12-2021,50468,37087,60912,36494,77619,49730,71651,88385,22147,51393,144910,80669,11183,15498,85038,44770,90605,48074,50793,12535,50585,45632,44396,41973,45939,71490,57521
03-13-2021,50781,37429,61537,36557,78312,50194,72370,89222,22231,51998,145959,81582,11267,15589,85917,45148,91372,48318,51173,12572,50860,46031,45329,42234,46564,71835,58492
03-14-2021,50923,37623,62014,36619,78972,50540,72831,89791,22302,52531,146398,82134,11323,15616,86507,45492,91857,48423,51328,12608,51169,46396,45963,42384,46875,71949,59415
03-15-2021,51067,37717,62410,36676,79411,50625,73161,90164,22355,52860,146711,82598,11333,15635,87059,45802,92264,48588,51439,12641,51366,46670,46389,42513,47208,72010,60193
03-16-2021,51310,37740,62937,36730,79680,50911,73628,90760,22385,53113,147710,83110,11379,15736,88124,46218,92992,48901,51674,12675,51521,46957,47313,42689,47762,72317,60323
03-17-2021,51607,37824,63418,36785,80219,51284,74134,91510,22451,53816,148831,83740,11491,15846,89008,46670,93875,49166,52107,12708,51804,47442,48063,42928,48319,72665,60805
03-18-2021,51974,38299,64014,36841,80874,51935,74693,92242,22547,54616,149923,84467,11640,15920,90100,47094,94872,49560,52497,12742,52374,48134,48814,43258,48933,73093,62203
03-19-2021,52510,38646,64598,36895,81590,52606,75199,93327,22688,55471,151133,85601,11798,16067,91240,47513,95807,50103,52940,12775,52863,48762,49762,43606,49479,73501,63116
03-20-2021,53092,39032,65137,36947,82694,53189,75609,94081,22778,56342,152203,86637,11935,16182,92420,47921,96844,50503,53372,12807,53427,49360,50585,43846,49845,73986,64198
03-21-2021,53383,39344,65555,37000,83454,53562,75940,94960,22943,57082,152637,87291,12030,16205,93537,48274,97504,50770,53589,12838,53815,49736,51249,44019,50212,74260,65012
03-22-2021,53630,39473,65939,37056,83909,53772,76181,95416,23029,57280,152986,87848,12034,16222,94474,48575,98249,50900,53714,12871,54104,50012,51762,44205,50501,74449,65592
03-23-2021,53907,39501,66518,37110,84513,54042,76532,96259,23060,57656,154036,88575,12091,16369,95469,49004,99371,51597,54090,12905,54296,50442,52478,44430,50929,74789,65778
03-24-2021,54333,39599,67002,37166,85298,54677,76883,97068,23188,58650,155336,89388,12204,16521,96408,49384,100548,52047,54630,12941,54790,50964,53094,44705,51566,75392,66231
03-25-2021,54842,40147,67545,37223,86190,55455,77395,97986,23356,59639,156603,90260,12388,16662,97440,49761,101783,52568,55256,12977,55403,51495,53866,45054,52234,75880,67367
03-26-2021,55546,40546,68132,37283,87548,56180,77797,99190,23533,60679,157767,91399,12581,16793,98744,50295,103328,53237,55810,13011,56036,52122,54714,45410,52663,76399,68258
03-27-2021,56347,41494,69055,37348,89802,57823,78477,101472,23898,62177,159367,93441,12926,16998,101056,51147,105175,54084,56659,13048,57165,53207,55871,45965,53287,77308,69862
03-28-2021,56347,41494,69055,37416,89802,57823,78477,101472,23898,62177,159367,93441,12926,16998,101056,51147,105175,54084,56659,13089,57165,53207,55871,45965,53287,77308,69862
03-29-2021,56739,41641,69347,37489,90449,57998,78703,102136,24043,62605,159769,93959,12985,17027,101876,51390,105833,54238,56798,13138,57491,53597,56236,46188,53488,77444,70429
03-30-2021,57019,41858,69633,37558,90913,58501,79000,102898,24112,63116,161191,94893,13044,17247,102837,51677,106554,54728,57133,13184,57706,53878,56662,46420,53675,77649,70598
03-31-2021,57393,41884,69844,37633,91122,59206,79225,103804,24258,63780,162291,95323,13162,17460,103670,51924,107566,55021,57724,13228,58193,54080,57101,46674,54045,78386,71032
04-01-2021,57998,42494,70286,37712,92096,59690,79683,104424,24527,64922,163441,96285,13365,17692,104811,52251,108871,55833,58389,13261,58966,54821,57950,47164,54696,79013,72069
04-02-2021,58766,43077,70752,37790,93274,60542,80098,105918,24748,66273,164605,97441,13531,17879,106479,52707,110479,56526,59024,13293,59752,55531,58765,47686,55085,79768,72924
04-03-2021,59509,43782,71112,37871,94707,61291,80430,107388,25022,67417,166658,98807,13675,18109,108017,53178,112000,57300,59714,13327,60577,56204,59377,48131,55478,80522,73566
04-04-2021,60155,44337,71416,37955,95850,61959,80664,108776,25208,68477,167210,99611,13846,18165,108882,53564,113075,57494,60044,13363,61339,56709,59774,48357,55765,80850,74182
