Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09-2020,117,2592,62,3080,795,177,157,7015,328,57,295,675,158,1571,1051,16,19,432,337,862,447,710,950,183,132,285,20,1412,590,384,164,2405,12,5
10-10-2020,117,2634,64,3083,801,191,164,7072,335,59,297,688,158,1577,1067,17,19,447,345,862,456,715,964,184,137,290,22,1443,593,400,0,2442,12,5
10-11-2020,117,2634,64,3083,801,191,164,7072,335,59,297,688,158,1577,1067,17,19,447,345,862,456,715,964,184,137,290,22,1443,593,400,174,2442,12,5
10-12-2020,117,2701,67,3089,804,201,168,7129,340,60,301,696,159,1580,1081,17,20,469,351,865,466,719,974,186,143,294,23,1462,596,421,0,2469,12,5
10-13-2020,117,2727,67,3093,805,203,170,7155,345,62,302,703,159,1584,1088,17,20,477,356,865,471,721,980,187,148,298,23,1474,597,431,0,2479,12,5
10-14-2020,117,2755,67,3094,808,209,177,7186,346,63,306,705,159,1585,1095,17,20,484,356,865,477,725,983,190,148,302,23,1488,597,444,0,2497,12,6
10-15-2020,117,2772,68,3097,811,210,181,7212,348,63,309,713,159,1590,1105,17,20,488,363,866,480,728,987,190,148,307,23,1501,599,451,0,2515,12,7
10-16-2020,117,2772,68,3097,811,210,181,7212,348,63,309,713,159,1590,1105,17,20,488,363,866,480,728,987,190,148,307,23,1501,599,451,159,2515,12,7
10-17-2020,117,2819,71,3100,816,221,194,7277,351,67,322,728,160,1593,1120,17,21,502,371,867,481,734,996,192,167,313,27,1518,600,466,0,2556,12,7
10-18-2020,117,2837,75,3102,817,227,201,7302,361,67,325,735,160,1595,1126,18,21,509,374,869,485,738,1001,193,169,325,28,1527,602,470,0,2575,12,7
10-19-2020,117,2853,76,3104,819,232,209,7322,365,71,329,741,160,1596,1128,18,21,515,376,871,487,739,1001,193,172,331,28,1541,604,478,0,2586,12,7
10-20-2020,117,2878,79,3110,820,238,215,7345,367,71,333,743,160,1601,1135,18,21,524,377,872,487,741,1007,194,178,338,28,1554,606,492,0,2603,12,8
10-21-2020,117,2911,80,3113,821,241,220,7368,373,72,339,750,160,1604,1139,18,21,535,379,876,488,744,1011,195,190,341,29,1569,606,509,0,2625,12,8
10-22-2020,117,2940,83,3113,823,247,223,7404,374,72,343,756,160,1608,1144,18,21,546,381,877,490,747,1018,196,193,345,29,1580,606,518,0,2644,12,9
10-23-2020,117,2963,84,3114,829,251,227,7432,376,73,347,761,160,1608,1150,18,21,553,382,883,493,751,1027,196,201,351,29,1593,607,521,0,2663,12,9
10-24-2020,117,2997,88,3114,830,258,232,7457,380,79,353,764,161,1608,1161,18,21,561,388,885,496,754,1032,197,206,362,30,1606,607,534,0,2683,12,9
10-25-2020,117,3013,88,3115,830,268,238,7490,382,81,357,774,161,1608,1166,18,21,574,390,887,496,756,1038,198,214,368,30,1614,608,537,-154,2696,12,9
10-26-2020,117,3048,90,3117,833,273,246,7514,383,83,359,787,161,1609,1174,18,21,585,392,889,504,756,1044,199,218,375,30,1622,609,552,0,2719,12,9
10-27-2020,117,3086,90,3121,836,279,253,7540,387,83,362,796,162,1610,1186,18,22,607,395,892,508,757,1050,199,222,382,30,1644,613,563,0,2734,12,9
10-28-2020,117,3108,90,3123,839,285,260,7567,389,86,365,801,162,1610,1193,18,23,620,398,896,512,758,1063,201,224,389,30,1658,614,576,,2757,12,9
10-29-2020,117,3108,90,3123,839,285,260,7567,389,86,365,801,162,1610,1193,18,23,620,398,896,512,758,1063,201,224,389,30,1658,614,576,173,2757,12,9
10-30-2020,117,3149,94,3125,841,290,263,7589,392,88,369,806,162,1611,1199,18,23,630,403,897,517,758,1069,202,234,396,30,1658,614,580,505,2771,12,9
10-31-2020,117,3221,94,3131,846,300,278,7650,396,94,373,813,163,1613,1210,18,23,650,407,900,526,758,1088,206,251,406,31,1693,614,612,296,2799,12,9
11-01-2020,117,3253,97,3135,846,305,287,7670,398,95,376,819,162,1617,1226,18,23,670,410,901,529,758,1095,206,254,409,31,1700,615,628,296,2829,12,9
11-02-2020,117,3272,97,3136,850,310,295,7688,398,99,377,820,162,1619,1235,18,24,676,412,909,533,775,1108,206,257,415,31,1710,616,638,0,2829,12,9
11-03-2020,118,3298,98,3137,851,316,296,7715,404,101,383,825,162,1621,1241,18,25,691,415,913,538,776,1112,206,268,421,31,1717,618,646,0,2865,12,9
11-04-2020,120,3322,98,3140,854,321,307,7748,405,101,387,827,163,1623,1245,18,25,701,418,913,545,778,1116,206,274,424,31,1730,619,658,0,2875,12,9
11-05-2020,120,3360,99,3140,854,325,315,7787,406,103,395,830,163,1624,1254,18,25,714,420,915,550,778,1127,206,280,430,31,1742,619,664,0,2893,12,10
11-06-2020,120,3394,99,3142,856,337,323,7820,406,106,395,832,163,1625,1257,18,25,725,420,916,553,785,1144,207,280,432,31,1756,619,679,0,2918,12,10
11-07-2020,120,3428,100,3142,859,344,331,7854,410,107,396,835,163,1628,1265,18,25,733,421,920,555,787,1153,207,288,439,31,1765,619,692,0,2938,12,10
11-08-2020,120,3458,103,3146,863,351,332,7893,414,111,396,841,163,1628,1272,19,25,744,422,921,557,789,1164,207,295,444,31,1778,621,700,0,2961,12,10
11-09-2020,120,3484,103,3149,864,356,342,7917,419,114,397,847,163,1632,1279,19,25,755,425,927,557,791,1168,211,309,447,31,1792,624,706,0,2978,12,11
11-10-2020,120,3510,104,3151,864,364,350,7956,422,114,398,850,163,1632,1288,19,26,769,426,928,558,792,1173,211,318,449,31,1804,624,713,0,2978,12,11
11-11-2020,120,3540,106,3151,868,367,352,7987,424,117,400,851,163,1632,1293,19,26,780,430,931,562,793,1181,213,320,453,31,1809,626,720,0,3024,12,11
11-12-2020,120,3567,106,3154,870,368,357,8015,426,121,401,853,163,1635,1306,19,26,788,432,932,567,795,1192,214,330,460,31,1816,628,729,0,3047,12,11
11-13-2020,120,3567,106,3154,870,368,357,8015,426,121,401,853,163,1635,1306,19,26,788,432,932,567,795,1192,214,330,460,31,1816,628,729,178,3047,12,11
11-14-2020,121,3600,107,3155,873,375,365,8047,428,121,404,856,163,1636,1312,19,26,801,434,932,577,797,1198,214,330,464,31,1824,629,736,160,3071,12,11
11-15-2020,121,3644,108,3161,875,385,378,8113,431,131,406,860,163,1637,1322,19,26,828,437,937,584,802,1215,217,355,482,31,1851,632,751,0,3106,12,11
11-16-2020,122,3644,108,3161,875,393,384,8113,431,133,406,860,163,1637,1322,19,26,838,438,937,585,802,1218,217,365,483,31,1854,632,761,128,3114,12,11
11-17-2020,122,3696,110,3166,879,396,390,8155,438,133,410,865,163,1637,1335,19,26,846,442,946,587,809,1233,217,370,494,31,1871,632,777,0,3163,12,11
11-18-2020,122,3731,111,3169,882,400,397,8175,440,134,414,868,165,1638,1342,19,27,852,443,948,596,812,1238,217,379,498,31,1887,632,786,0,3187,12,11
11-19-2020,122,3757,113,3169,884,406,404,8206,445,138,419,870,165,1643,1352,19,27,864,444,950,601,818,1244,217,386,506,31,1900,634,799,0,3205,12,11
11-20-2020,122,3785,113,3174,884,411,410,8228,446,139,422,874,165,1644,1357,19,27,874,446,954,603,818,1253,217,391,513,31,1909,635,803,0,3239,12,11
11-21-2020,122,3811,114,3177,886,418,419,8262,450,143,425,877,166,1644,1363,19,27,884,446,954,604,822,1259,217,396,520,31,1922,635,806,0,3262,12,11
11-22-2020,123,3840,115,3182,886,419,433,8285,451,144,426,879,166,1644,1368,19,27,900,446,956,607,828,1276,217,400,524,31,1930,635,820,0,3287,12,11
11-23-2020,123,3868,116,3188,889,423,441,8327,453,146,428,880,166,1646,1376,19,27,910,446,956,607,828,1288,217,410,530,31,1938,637,829,0,3313,12,11
11-24-2020,123,3894,116,3190,893,426,446,8361,458,146,430,881,166,1646,1386,19,27,915,446,957,611,836,1302,222,416,536,33,1950,638,843,0,3341,12,11
11-25-2020,123,3924,116,3194,899,430,457,8392,459,146,430,884,166,1646,1389,19,28,921,447,960,615,838,1317,222,419,539,33,1964,642,847,0,3371,12,11
11-26-2020,123,3946,117,3195,900,441,460,8421,463,146,432,889,166,1646,1393,19,28,927,449,963,618,841,1329,223,424,543,33,1976,642,851,0,3392,12,11
11-27-2020,123,3986,117,3198,903,448,464,8449,466,146,435,894,166,1649,1396,19,29,937,454,964,624,844,1341,223,430,544,33,1988,643,865,0,3413,12,11
11-28-2020,123,4013,117,3199,903,456,468,8477,472,147,437,896,166,1649,1401,19,30,949,456,968,625,847,1353,224,442,549,33,1997,645,876,0,3441,12,11
11-29-2020,123,4038,117,3203,909,463,475,8505,474,149,440,898,166,1650,1412,19,30,955,457,970,629,849,1365,224,446,552,33,2013,646,884,0,3467,12,11
11-30-2020,123,4065,117,3206,911,472,477,8536,476,149,441,902,166,1650,1415,19,30,963,467,973,631,849,1378,224,453,559,33,2020,650,892,0,3495,12,12
12-01-2020,123,4086,117,3208,914,478,484,8570,480,150,443,904,166,1652,1420,19,30,969,469,978,634,854,1388,226,455,568,33,2032,650,903,0,3507,12,12
12-02-2020,123,4107,117,3212,919,482,491,8600,480,151,447,913,166,1654,1424,19,30,977,473,984,636,854,1403,227,462,571,33,2038,651,919,0,3530,12,12
12-03-2020,123,4130,117,3214,921,487,494,8634,480,151,450,918,166,1656,1425,19,30,981,476,986,638,855,1420,228,473,579,33,2056,653,931,0,3557,12,12
12-04-2020,123,4154,118,3217,927,492,499,8656,480,152,450,923,166,1657,1445,19,32,984,481,988,641,857,1429,229,476,583,33,2062,656,942,0,3572,12,12
12-05-2020,123,4169,118,3221,933,497,505,8681,482,152,453,926,166,1657,1451,19,32,985,482,990,644,862,1444,229,480,593,33,2067,657,951,0,3607,12,12
12-06-2020,123,4184,120,3227,937,505,509,8721,485,152,456,925,166,1657,1455,19,33,990,491,993,645,862,1461,229,486,596,34,2078,657,957,0,3631,12,12
12-07-2020,123,4208,121,3231,942,511,516,8744,487,153,457,927,166,1658,1468,19,33,1000,493,993,648,865,1483,229,492,598,34,2083,658,968,0,3663,12,12
12-08-2020,123,4237,122,3238,946,515,518,8770,488,153,457,929,166,1658,1476,19,33,1006,495,993,653,865,1497,229,498,606,34,2092,659,978,0,3681,12,12
12-09-2020,123,4254,122,3243,951,517,519,8792,489,153,459,930,166,1659,1480,19,33,1011,498,994,658,871,1506,230,500,611,34,2098,661,985,0,3718,12,12
12-10-2020,123,4269,123,3249,956,520,524,8814,491,155,459,931,166,1659,1480,19,34,1015,502,994,661,879,1533,230,502,622,35,2107,661,1003,0,3744,12,12
12-11-2020,123,4289,124,3257,959,523,530,8843,492,156,461,934,166,1659,1495,19,34,1020,502,994,665,885,1548,231,516,626,36,2121,661,1009,0,3767,12,12
12-12-2020,123,4318,125,3262,970,526,535,8880,494,158,463,939,166,1659,1502,19,34,1026,503,995,667,885,1565,232,523,629,36,2130,664,1024,0,3790,12,12
12-13-2020,123,4331,125,3271,976,532,539,8919,496,158,466,941,167,1659,1511,19,35,1030,505,998,673,889,1579,232,530,634,36,2140,665,1038,0,3812,12,12
12-14-2020,123,4348,126,3277,981,535,541,8944,497,158,468,943,167,1659,1517,19,35,1032,508,1005,674,891,1594,233,533,641,36,2149,665,1043,0,3827,12,14
12-15-2020,124,4368,127,3281,983,536,544,8973,498,160,468,945,167,1659,1525,19,35,1034,513,1006,681,894,1605,234,539,644,36,2167,665,1055,0,3845,12,14
12-16-2020,124,4394,127,3290,988,547,550,9009,502,160,468,948,168,1660,1541,19,35,1040,514,1008,683,896,1623,234,539,646,36,2177,667,1064,0,3877,12,14
12-17-2020,124,4394,127,3290,991,549,561,9009,502,162,468,948,168,1660,1542,19,35,1044,515,1008,684,896,1633,234,553,646,36,2181,667,1072,160,3883,12,14
12-18-2020,124,4456,127,3305,999,551,565,9103,504,162,471,956,168,1662,1561,19,35,1050,518,1015,688,903,1678,234,558,664,36,2199,669,1085,0,3928,12,14
12-19-2020,124,4483,129,3312,1004,553,573,9137,506,163,476,960,168,1663,1571,19,36,1058,520,1020,693,906,1721,234,565,671,36,2209,669,1105,0,3958,12,14
12-20-2020,124,4503,129,3320,1005,558,579,9185,509,164,479,962,168,1667,1581,19,36,1059,523,1021,694,910,1739,235,574,679,36,2224,669,1118,0,3980,12,14
12-21-2020,124,4524,129,3331,1009,560,585,9224,510,166,481,967,168,1669,1588,19,36,1065,528,1033,699,915,1763,235,574,683,36,2238,670,1118,0,4007,12,14
12-22-2020,124,4552,129,3341,1013,563,590,9280,512,166,484,970,168,1671,1599,19,36,1069,529,1034,705,924,1787,235,586,691,37,2249,671,1143,0,4028,12,14
12-23-2020,124,4575,129,3353,1020,570,596,9323,517,172,487,972,168,1673,1607,19,36,1074,531,1041,711,932,1814,236,600,697,37,2264,671,1149,0,4050,12,14
12-24-2020,124,4602,130,3364,1025,573,606,9381,519,175,490,975,168,1673,1625,19,36,1081,533,1045,716,939,1847,238,606,705,37,2284,672,1171,0,4069,12,14
12-25-2020,124,4630,130,3375,1030,577,614,9437,522,176,491,975,169,1675,1636,19,36,1086,533,1045,717,941,1866,239,612,710,37,2298,674,1185,0,4105,12,14
12-26-2020,125,4662,130,3385,1035,585,619,9479,523,177,491,981,169,1675,1652,19,36,1090,536,1051,720,946,1897,239,624,716,37,2312,675,1193,0,4138,12,14
12-27-2020,125,4683,131,3395,1048,592,624,9529,524,177,491,985,169,1675,1664,20,36,1098,536,1052,723,949,1921,239,628,722,38,2328,675,1206,0,4162,12,14
12-28-2020,125,4698,131,3399,1058,597,625,9579,526,179,493,988,169,1676,1673,20,36,1098,540,1052,725,952,1942,241,634,733,38,2344,676,1220,0,4181,12,14
12-29-2020,125,4721,131,3410,1067,602,629,9631,529,180,496,988,169,1676,1683,20,36,1109,540,1059,729,960,1963,241,635,740,38,2359,677,1237,0,4214,12,14
12-30-2020,125,4728,132,3410,1077,609,635,9631,529,182,496,989,169,1676,1684,20,37,1113,540,1059,732,960,1975,243,643,740,39,2361,677,1245,195,4232,12,14
12-31-2020,125,4786,134,3433,1092,614,640,9788,530,182,502,995,169,1678,1712,20,37,1125,541,1072,741,974,2010,244,652,752,39,2383,678,1265,0,4274,12,14
01-01-2021,125,4817,134,3443,1107,620,644,9868,533,182,505,996,169,1679,1726,20,37,1130,545,1075,745,987,2022,245,659,760,39,2405,679,1276,0,4297,12,14
01-02-2021,125,4848,134,3452,1115,630,650,9934,533,182,507,999,169,1680,1736,20,37,1135,547,1079,747,998,2045,245,668,770,39,2417,681,1288,0,4329,12,14
01-03-2021,125,4864,134,3462,1128,638,652,9981,534,184,507,1000,169,1680,1746,20,37,1141,547,1085,751,1006,2057,245,672,779,39,2425,681,1304,0,4345,13,14
01-04-2021,125,4871,134,3462,1128,642,659,9981,534,185,507,1000,169,1680,1746,20,37,1143,547,1085,751,1006,2072,246,672,779,40,2431,681,1311,167,4349,13,14
01-05-2021,125,4929,134,3481,1132,647,663,10131,536,187,509,1002,169,1682,1756,20,37,1145,548,1090,756,1022,2092,247,676,797,40,2449,684,1318,0,4397,13,14
01-06-2021,126,4965,135,3489,1135,651,673,10203,536,186,509,1004,169,1682,1773,20,37,1154,548,1092,759,1027,2123,248,680,808,40,2468,684,1333,0,4439,13,14
01-07-2021,127,5004,135,3504,1142,660,682,10286,538,190,513,1009,169,1682,1783,20,37,1159,551,1094,762,1041,2157,248,687,818,40,2483,684,1354,0,4481,13,14
01-08-2021,127,5031,136,3518,1153,670,691,10387,543,190,518,1012,169,1683,1799,20,37,1170,556,1101,767,1059,2171,250,698,829,41,2508,684,1373,0,4513,13,14
01-09-2021,127,5070,137,3534,1159,678,699,10472,546,191,521,1014,169,1683,1831,20,37,1183,558,1107,776,1065,2189,252,706,843,41,2530,685,1379,0,4555,13,14
01-10-2021,127,5112,137,3550,1162,684,704,10564,550,191,522,1016,169,1683,1854,20,37,1189,558,1109,778,1074,2198,255,715,849,42,2542,685,1419,0,4591,13,15
01-11-2021,127,5146,137,3566,1169,696,712,10650,552,191,526,1020,169,1685,1884,20,37,1196,562,1113,784,1083,2210,258,721,859,42,2556,686,1437,0,4629,13,15
01-12-2021,128,5180,139,3575,1174,699,716,10743,555,193,530,1024,169,1686,1916,20,37,1209,565,1121,789,1096,2224,260,729,867,42,2575,686,1462,0,4644,13,16
01-13-2021,128,5214,143,3587,1177,703,724,10829,558,194,532,1028,169,1686,1934,20,37,1217,567,1124,797,1107,2262,261,736,882,42,2591,686,1483,0,4676,13,17
01-14-2021,128,5252,143,3605,1185,707,731,10922,559,197,535,1031,169,1687,1968,20,37,1233,568,1126,800,1113,2279,263,747,894,42,2609,687,1504,0,4720,13,17
01-15-2021,128,5282,143,3615,1189,715,738,11048,563,198,543,1034,169,1689,1989,20,37,1237,571,1131,807,1123,2305,263,755,904,42,2624,688,1528,0,4760,13,17
01-16-2021,129,5336,144,3628,1189,723,748,11162,565,200,549,1039,169,1689,2008,20,37,1249,572,1135,814,1139,2321,263,764,913,42,2643,690,1551,0,4795,13,17
01-17-2021,129,5393,145,3640,1192,734,758,11243,570,200,551,1042,169,1692,2040,20,37,1263,574,1137,815,1149,2333,264,769,923,42,2660,690,1579,0,4847,13,18
01-18-2021,130,5441,147,3653,1193,745,761,11347,571,203,557,1043,170,1692,2077,20,37,1272,576,1140,823,1162,2349,267,775,930,42,2681,691,1599,0,4877,13,20
01-19-2021,131,5467,147,3665,1202,753,768,11462,572,203,562,1048,171,1693,2101,20,37,1289,578,1143,828,1177,2374,267,783,936,42,2712,692,1628,0,4918,13,20
01-20-2021,132,5506,147,3678,1207,767,775,11580,572,205,566,1050,172,1695,2134,20,38,1311,580,1144,833,1193,2387,268,786,945,42,2729,693,1651,0,4953,13,20
01-21-2021,132,5538,147,3695,1218,786,786,11697,574,205,573,1055,172,1698,2165,20,38,1331,580,1147,837,1213,2402,269,789,949,42,2741,695,1667,0,4993,13,20
01-22-2021,132,5582,148,3713,1221,797,797,11787,577,208,579,1058,172,1702,2200,20,38,1345,582,1152,844,1227,2411,270,792,958,42,2757,697,1700,0,5045,13,20
